x	E1681
429.051	0.99706
429.201	0.995323
429.351	0.991374
429.501	0.986034
429.651	0.98021
429.801	0.974726
429.951	0.970122
430.101	0.966626
430.251	0.964228
430.401	0.962812
430.551	0.962285
430.701	0.962652
430.851	0.964047
431.001	0.966656
431.151	0.970591
431.301	0.975758
431.451	0.981737
431.601	0.987752
431.751	0.992864
431.901	0.996147
432.051	0.996988
432.201	0.995259
432.351	0.991346
432.501	0.986012
432.651	0.980179
432.801	0.974692
432.951	0.970089
433.101	0.966595
433.251	0.9642
433.401	0.962788
433.551	0.962263
433.701	0.962634
433.851	0.964024
434.001	0.966621
434.151	0.970556
434.301	0.975727
434.451	0.981707
434.601	0.987721
434.751	0.992827
434.901	0.996102
435.051	0.996934
435.201	0.995199
435.351	0.991286
435.501	0.985968
435.651	0.980148
435.801	0.974657
435.951	0.970052
436.101	0.96656
436.251	0.964168
436.401	0.962759
436.551	0.962237
436.701	0.96261
436.851	0.964003
437.001	0.9666
437.151	0.970527
437.301	0.975698
437.451	0.981684
437.601	0.987701
437.751	0.992804
437.901	0.996073
438.051	0.996897
438.201	0.995155
438.351	0.991239
438.501	0.985923
438.651	0.980109
438.801	0.974625
438.951	0.970013
439.101	0.966522
439.251	0.964132
439.401	0.962726
439.551	0.962207
439.701	0.962582
439.851	0.963977
440.001	0.966575
440.151	0.970499
440.301	0.975664
440.451	0.981653
440.501	0.983674
440.571	0.986476
440.657	0.989718
440.755	0.992904
440.865	0.995449
440.982	0.996804
441.105	0.996564
441.235	0.994433
441.368	0.990661
441.504	0.985751
441.644	0.980352
441.785	0.975141
441.928	0.970627
442.073	0.967078
442.218	0.964547
442.365	0.96296
442.512	0.962233
442.66	0.962355
442.808	0.963429
442.956	0.965635
443.105	0.969133
443.254	0.973922
443.404	0.979691
443.51	0.984034
443.626	0.988564
443.748	0.992677
443.876	0.995618
444.008	0.996853
444.144	0.996031
444.283	0.993177
444.424	0.988713
444.566	0.983325
444.71	0.977788
444.856	0.972761
445.002	0.968648
445.149	0.965594
445.297	0.963557
445.445	0.962434
445.593	0.962166
445.742	0.9628
445.891	0.964489
446.04	0.967417
446.19	0.971671
446.339	0.977089
446.489	0.983147
446.638	0.989011
446.788	0.993724
446.938	0.996419
447.088	0.996597
447.238	0.994266
447.388	0.989928
447.538	0.98441
447.687	0.978616
447.837	0.973312
447.987	0.968969
448.137	0.965758
448.287	0.963623
448.437	0.962441
448.587	0.962134
448.737	0.962742
448.887	0.964411
449.037	0.967324
449.187	0.971568
449.337	0.976983
449.487	0.983063
449.637	0.988962
449.787	0.993693
449.937	0.9964
450.087	0.996582
450.237	0.99425
450.387	0.989909
450.537	0.98439
450.687	0.978596
450.837	0.973296
450.987	0.968953
451.137	0.965729
451.287	0.963589
451.437	0.962408
451.587	0.962104
451.737	0.962714
451.887	0.964384
452.037	0.967298
452.187	0.97154
452.337	0.97695
452.487	0.98302
452.637	0.988921
452.787	0.993688
452.937	0.996403
453.087	0.996577
453.237	0.994235
453.387	0.989886
453.537	0.984363
453.687	0.97857
453.837	0.973273
453.987	0.968935
454.137	0.965716
454.287	0.96357
454.437	0.962375
454.587	0.962071
454.737	0.962682
454.887	0.964355
455.037	0.967271
455.187	0.971513
455.337	0.97692
455.487	0.982984
455.637	0.988873
455.787	0.993626
455.937	0.996367
456.087	0.996585
456.237	0.994232
456.387	0.989872
456.537	0.984341
456.687	0.978545
456.837	0.973249
456.987	0.968914
457.137	0.965699
457.287	0.963557
457.437	0.962365
457.587	0.962049
457.737	0.962649
457.887	0.964323
458.037	0.967242
458.187	0.971486
458.337	0.976894
458.487	0.982954
458.637	0.988835
458.787	0.993577
458.937	0.996307
459.087	0.996517
459.237	0.994207
459.387	0.989865
459.537	0.984324
459.687	0.978521
459.837	0.973223
459.987	0.968889
460.137	0.965678
460.287	0.963539
460.437	0.962351
460.587	0.962038
460.737	0.962637
460.887	0.964298
461.037	0.967211
461.187	0.97146
461.337	0.97687
461.487	0.982931
461.637	0.988809
461.787	0.993543
461.937	0.996264
462.087	0.996465
462.237	0.994151
462.387	0.98982
462.537	0.984302
462.687	0.978498
462.837	0.973196
462.987	0.968862
463.137	0.965652
463.287	0.963516
463.437	0.962331
463.587	0.962021
463.737	0.962623
463.887	0.964286
464.037	0.967194
464.187	0.971435
464.337	0.97685
464.487	0.982915
464.637	0.988793
464.787	0.993523
464.937	0.996236
465.087	0.996429
465.237	0.994109
465.387	0.989778
465.537	0.984263
465.687	0.97847
465.837	0.973167
465.987	0.968831
466.137	0.965623
466.287	0.963489
466.437	0.962307
466.587	0.961999
466.737	0.962604
466.887	0.964269
467.037	0.967177
467.187	0.971415
467.337	0.976826
467.487	0.982905
467.637	0.988789
467.787	0.993518
467.937	0.996225
468.087	0.99641
468.237	0.994082
468.387	0.989747
468.537	0.984232
468.687	0.978444
468.837	0.973148
468.987	0.968809
469.137	0.96559
469.287	0.963458
469.437	0.962278
469.587	0.961973
469.737	0.96258
469.887	0.964247
470.037	0.967156
470.187	0.971393
470.337	0.976798
470.487	0.982866
470.637	0.988766
470.787	0.993525
470.937	0.996228
471.087	0.996405
471.237	0.994068
471.387	0.989726
471.537	0.984208
471.687	0.978421
471.837	0.973129
471.987	0.968795
472.137	0.96558
472.287	0.963436
472.437	0.962247
472.587	0.961944
472.737	0.962553
472.887	0.964222
473.037	0.967133
473.187	0.97137
473.337	0.976772
473.487	0.982832
473.637	0.98872
473.787	0.993473
473.937	0.996218
474.087	0.996414
474.237	0.994066
474.387	0.989714
474.537	0.98419
474.687	0.9784
474.837	0.973109
474.987	0.968778
475.137	0.965568
475.287	0.963428
475.437	0.962237
475.587	0.961919
475.737	0.962524
475.887	0.964195
476.037	0.967108
476.187	0.971347
476.337	0.976749
476.487	0.982805
476.637	0.988684
476.787	0.993426
476.937	0.996158
477.087	0.996371
477.237	0.994063
477.387	0.98971
477.537	0.984175
477.687	0.97838
477.837	0.973088
477.987	0.968759
478.137	0.965551
478.287	0.963415
478.437	0.962227
478.587	0.961913
478.737	0.96251
478.887	0.964168
479.037	0.967082
479.187	0.971324
479.337	0.976729
479.487	0.982784
479.637	0.988659
479.787	0.993393
479.937	0.996115
480.087	0.996319
480.237	0.994008
480.387	0.989681
480.537	0.984165
480.687	0.978361
480.837	0.973065
480.987	0.968736
481.137	0.965531
481.287	0.963397
481.437	0.962212
481.587	0.961901
481.737	0.962501
481.887	0.964161
482.037	0.967064
482.187	0.971303
482.337	0.976712
482.487	0.982771
482.637	0.988646
482.787	0.993374
482.937	0.996088
483.087	0.996284
483.237	0.993967
483.387	0.98964
483.537	0.984129
483.687	0.978339
483.837	0.97304
483.987	0.96871
484.137	0.965506
484.287	0.963374
484.437	0.962193
484.587	0.961884
484.737	0.962487
484.887	0.964148
485.037	0.967052
485.187	0.971286
485.337	0.976695
485.487	0.982765
485.637	0.988642
485.787	0.993369
485.937	0.996077
486.087	0.996265
486.237	0.993941
486.387	0.98961
486.537	0.9841
486.687	0.978316
486.837	0.973023
486.987	0.968687
487.137	0.965477
487.287	0.963348
487.437	0.962169
487.587	0.961863
487.737	0.962468
487.887	0.964131
488.037	0.967036
488.187	0.971269
488.337	0.976671
488.487	0.982736
488.637	0.988637
488.787	0.993378
488.937	0.996081
489.087	0.996261
489.237	0.993928
489.387	0.989591
489.537	0.984078
489.687	0.978296
489.837	0.973008
489.987	0.968677
490.137	0.965465
490.287	0.963322
490.437	0.962142
490.587	0.961838
490.737	0.962445
490.887	0.964111
491.037	0.967017
491.187	0.97125
491.337	0.976648
491.487	0.982705
491.637	0.988593
491.787	0.993348
491.937	0.996095
492.087	0.996271
492.237	0.993928
492.387	0.989581
492.537	0.984062
492.687	0.978278
492.837	0.972992
492.987	0.968665
493.137	0.965457
493.287	0.963318
493.437	0.962128
493.587	0.961811
493.737	0.96242
493.887	0.964087
494.037	0.966996
494.187	0.97123
494.337	0.976628
494.487	0.98268
494.637	0.988559
494.787	0.993301
494.937	0.996035
495.087	0.996251
495.237	0.993938
495.387	0.989579
495.537	0.984051
495.687	0.978262
495.837	0.972975
495.987	0.96865
496.137	0.965445
496.287	0.96331
496.437	0.962123
496.587	0.961808
496.737	0.962403
496.887	0.964062
497.037	0.966974
497.187	0.971211
497.337	0.97661
497.487	0.982662
497.637	0.988535
497.787	0.993268
497.937	0.995992
498.087	0.996199
498.237	0.993891
498.387	0.989566
498.537	0.984043
498.687	0.978246
498.837	0.972956
498.987	0.968631
499.137	0.965428
499.287	0.963297
499.437	0.962112
499.587	0.961801
499.737	0.962399
499.887	0.964055
500.037	0.966955
500.187	0.971193
500.337	0.976597
500.487	0.982651
500.637	0.988522
500.787	0.99325
500.937	0.995965
501.087	0.996163
501.237	0.99385
501.387	0.989526
501.537	0.984017
501.687	0.978229
501.837	0.972935
501.987	0.968609
502.137	0.965408
502.287	0.963278
502.437	0.962097
502.587	0.961788
502.737	0.962389
502.887	0.964047
503.037	0.966947
503.187	0.971179
503.337	0.976585
503.487	0.982646
503.637	0.98852
503.787	0.993245
503.937	0.995954
504.087	0.996144
504.237	0.993824
504.387	0.989497
504.537	0.98399
504.687	0.978209
504.837	0.972919
504.987	0.968584
505.137	0.965383
505.287	0.963256
505.437	0.962077
505.587	0.961771
505.737	0.962374
505.887	0.964034
506.037	0.966936
506.187	0.971165
506.337	0.976564
506.487	0.982629
506.637	0.988528
506.787	0.993254
506.937	0.995958
507.087	0.99614
507.237	0.993811
507.387	0.989478
507.537	0.98397
507.687	0.978191
507.837	0.972906
507.987	0.968578
508.137	0.965368
508.287	0.96323
508.437	0.962054
508.587	0.96175
508.737	0.962355
508.887	0.964018
509.037	0.96692
509.187	0.971149
509.337	0.976544
509.487	0.9826
509.637	0.988488
509.787	0.993245
509.937	0.995976
510.087	0.99615
510.237	0.993811
510.387	0.989469
510.537	0.983956
510.687	0.978176
510.837	0.972894
510.987	0.96857
511.137	0.965364
511.287	0.963226
511.437	0.962036
511.587	0.961726
511.737	0.962333
511.887	0.963998
512.037	0.966903
512.187	0.971133
512.337	0.976527
512.487	0.982577
512.637	0.988455
512.787	0.993199
512.937	0.995935
513.087	0.996153
513.237	0.993822
513.387	0.989469
513.537	0.983947
513.687	0.978163
513.837	0.97288
513.987	0.968558
514.137	0.965356
514.287	0.963222
514.437	0.962035
514.587	0.961719
514.737	0.962313
514.887	0.963976
515.037	0.966884
515.187	0.971117
515.337	0.976512
515.487	0.98256
515.637	0.988432
515.787	0.993166
515.937	0.995891
516.087	0.9961
516.237	0.993795
516.387	0.989472
516.537	0.983942
516.687	0.97815
516.837	0.972865
516.987	0.968544
517.137	0.965343
517.287	0.963213
517.437	0.962029
517.587	0.961716
517.737	0.962312
517.887	0.963966
518.037	0.966864
518.187	0.971101
518.337	0.9765
518.487	0.98255
518.637	0.988419
518.787	0.993147
518.937	0.995863
519.087	0.996064
519.237	0.993754
519.387	0.989432
519.537	0.983925
519.687	0.978138
519.837	0.972847
519.987	0.968525
520.137	0.965326
520.287	0.963198
520.437	0.962017
520.587	0.961707
520.737	0.962306
520.887	0.963962
521.037	0.96686
521.187	0.971088
521.337	0.976492
521.487	0.982547
521.637	0.988417
521.787	0.993142
521.937	0.995851
522.087	0.996044
522.237	0.993727
522.387	0.989403
522.537	0.983899
522.687	0.978119
522.837	0.972831
522.987	0.968503
523.137	0.965305
523.287	0.963179
523.437	0.962001
523.587	0.961694
523.737	0.962295
523.887	0.963953
524.037	0.966851
524.187	0.971078
524.337	0.976475
524.487	0.982541
524.637	0.988426
524.787	0.99315
524.937	0.995854
525.087	0.996039
525.237	0.993714
525.387	0.989385
525.537	0.98388
525.687	0.978104
525.837	0.972822
525.987	0.968495
526.137	0.965286
526.287	0.963157
526.437	0.961981
526.587	0.961676
526.737	0.96228
526.887	0.96394
527.037	0.96684
527.187	0.971065
527.337	0.976458
527.487	0.982513
527.637	0.988402
527.787	0.993162
527.937	0.995872
528.087	0.996048
528.237	0.993714
528.387	0.989377
528.537	0.983868
528.687	0.978091
528.837	0.972812
528.987	0.96849
529.137	0.965285
529.287	0.963149
529.437	0.961959
529.587	0.961655
529.737	0.962261
529.887	0.963923
530.037	0.966825
530.187	0.971051
530.337	0.976442
530.487	0.982491
530.637	0.988369
530.787	0.993115
530.937	0.995854
531.087	0.996071
531.237	0.993725
531.387	0.989377
531.537	0.98386
531.687	0.97808
531.837	0.972801
531.987	0.968482
532.137	0.965281
532.287	0.963148
532.437	0.961961
532.587	0.961645
532.737	0.962239
532.887	0.963904
533.037	0.966809
533.187	0.971038
533.337	0.976429
533.487	0.982475
533.637	0.988346
533.787	0.993081
533.937	0.995809
534.087	0.99602
534.237	0.993717
534.387	0.989385
534.537	0.983857
534.687	0.97807
534.837	0.972789
534.987	0.96847
535.137	0.965272
535.287	0.963142
535.437	0.961958
535.587	0.961645
535.737	0.96224
535.887	0.963891
536.037	0.966791
536.187	0.971024
536.337	0.976419
536.487	0.982466
536.637	0.988334
536.787	0.993061
536.937	0.995779
537.087	0.995983
537.237	0.993675
537.387	0.989355
537.537	0.983849
537.687	0.97806
537.837	0.972774
537.987	0.968455
538.137	0.965258
538.287	0.963131
538.437	0.96195
538.587	0.96164
538.737	0.962237
538.887	0.963891
539.037	0.966786
539.187	0.971013
539.337	0.976413
539.487	0.982464
539.637	0.988332
539.787	0.993055
539.937	0.995766
540.087	0.995961
540.237	0.993647
540.387	0.989326
540.537	0.983824
540.687	0.978046
540.837	0.972758
540.987	0.968436
541.137	0.96524
541.287	0.963116
541.437	0.961937
541.587	0.96163
541.737	0.962229
541.887	0.963885
542.037	0.966781
542.187	0.971005
542.337	0.976402
542.487	0.982468
542.637	0.98834
542.787	0.993063
542.937	0.995768
543.087	0.995955
543.237	0.993633
543.387	0.989308
543.537	0.983806
543.687	0.978032
543.837	0.972751
543.987	0.968426
544.137	0.965219
544.287	0.963096
544.437	0.96192
544.587	0.961615
544.737	0.962217
544.887	0.963875
545.037	0.966772
545.187	0.970995
545.337	0.976386
545.487	0.982441
545.637	0.988332
545.787	0.993083
545.937	0.995784
546.087	0.995963
546.237	0.993632
546.387	0.989299
546.537	0.983794
546.687	0.978021
546.837	0.972743
546.987	0.968423
547.137	0.965219
547.287	0.963084
547.437	0.9619
547.587	0.961596
547.737	0.962201
547.887	0.963861
548.037	0.96676
548.187	0.970984
548.337	0.976372
548.487	0.98242
548.637	0.988299
548.787	0.993046
548.937	0.995789
549.087	0.995985
549.237	0.993643
549.387	0.9893
549.537	0.983787
549.687	0.978011
549.837	0.972735
549.987	0.968418
550.137	0.965218
550.287	0.963086
550.437	0.961899
550.587	0.961581
550.737	0.962182
550.887	0.963845
551.037	0.966746
551.187	0.970972
551.337	0.976361
551.487	0.982405
551.637	0.988275
551.787	0.993012
551.937	0.995742
552.087	0.995956
552.237	0.993654
552.387	0.989308
552.537	0.983785
552.687	0.978003
552.837	0.972725
552.987	0.968409
553.137	0.965212
553.287	0.963083
553.437	0.961899
553.587	0.961585
553.737	0.962178
553.887	0.963827
554.037	0.966731
554.187	0.970961
554.337	0.976352
554.487	0.982396
554.637	0.988262
554.787	0.99299
554.937	0.995711
555.087	0.995916
555.237	0.993611
555.387	0.989292
555.537	0.983786
555.687	0.977995
555.837	0.972713
555.987	0.968397
556.137	0.965201
556.287	0.963075
556.437	0.961894
556.587	0.961583
556.737	0.962179
556.887	0.96383
557.037	0.966723
557.187	0.97095
557.337	0.976347
557.487	0.982394
557.637	0.98826
557.787	0.992983
557.937	0.995695
558.087	0.995893
558.237	0.993582
558.387	0.989262
558.537	0.983762
558.687	0.977984
558.837	0.972699
558.987	0.968381
559.137	0.965186
559.287	0.963062
559.437	0.961884
559.587	0.961576
559.737	0.962174
559.887	0.963828
560.037	0.966721
560.187	0.970944
560.337	0.97634
560.487	0.982399
560.637	0.988268
560.787	0.992989
560.937	0.995695
561.087	0.995885
561.237	0.993566
561.387	0.989244
561.537	0.983744
561.687	0.977971
561.837	0.972691
561.987	0.968367
562.137	0.965168
562.287	0.963045
562.437	0.96187
562.587	0.961564
562.737	0.962165
562.887	0.963821
563.037	0.966715
563.187	0.970936
563.337	0.976327
563.487	0.982382
563.637	0.988275
563.787	0.993009
563.937	0.995711
564.087	0.995892
564.237	0.993564
564.387	0.989235
564.537	0.983733
564.687	0.977962
564.837	0.972686
564.987	0.968367
565.137	0.965164
565.287	0.963028
565.437	0.961852
565.587	0.961548
565.737	0.962151
565.887	0.963809
566.037	0.966706
566.187	0.970927
566.337	0.976314
566.487	0.982362
566.637	0.988241
566.787	0.992992
566.937	0.995737
567.087	0.995912
567.237	0.993574
567.387	0.989235
567.537	0.983727
567.687	0.977954
567.837	0.97268
567.987	0.968364
568.137	0.965165
568.287	0.963033
568.437	0.961846
568.587	0.961529
568.737	0.962134
568.887	0.963795
569.037	0.966694
569.187	0.970917
569.337	0.976304
569.487	0.982347
569.637	0.988217
569.787	0.992955
569.937	0.995688
570.087	0.995905
570.237	0.993595
570.387	0.989243
570.537	0.983725
570.687	0.977947
570.837	0.972672
570.987	0.968358
571.137	0.965162
571.287	0.963033
571.437	0.961849
571.587	0.961534
571.737	0.962126
571.887	0.963779
572.037	0.966681
572.187	0.970908
572.337	0.976296
572.487	0.982338
572.637	0.988204
572.787	0.992932
572.937	0.995655
573.087	0.995863
573.237	0.993559
573.387	0.989242
573.537	0.983727
573.687	0.977941
573.837	0.972662
573.987	0.968348
574.137	0.965154
574.287	0.963028
574.437	0.961847
574.587	0.961535
574.737	0.962129
574.887	0.963779
575.037	0.966671
575.187	0.970898
575.337	0.976292
575.487	0.982336
575.637	0.9882
575.787	0.992923
575.937	0.995637
576.087	0.995837
576.237	0.993528
576.387	0.989211
576.537	0.983711
576.687	0.977933
576.837	0.97265
576.987	0.968334
577.137	0.965141
577.287	0.963018
577.437	0.96184
577.587	0.961531
577.737	0.962128
577.887	0.96378
578.037	0.966671
578.187	0.970893
578.337	0.976289
578.487	0.982341
578.637	0.988207
578.787	0.992928
578.937	0.995635
579.087	0.995827
579.237	0.993511
579.387	0.989191
579.537	0.983693
579.687	0.977921
579.837	0.972642
579.987	0.968317
580.137	0.965125
580.287	0.963004
580.437	0.961828
580.587	0.961521
580.737	0.962121
580.887	0.963775
581.037	0.966668
581.187	0.970887
581.337	0.976277
581.487	0.982334
581.637	0.988225
581.787	0.992946
581.937	0.995648
582.087	0.995832
582.237	0.993508
582.387	0.989181
582.537	0.983682
582.687	0.977912
582.837	0.972638
582.987	0.968319
583.137	0.965116
583.287	0.962985
583.437	0.961812
583.587	0.961507
583.737	0.96211
583.887	0.963766
584.037	0.966661
584.187	0.97088
584.337	0.976266
584.487	0.982314
584.637	0.988195
584.787	0.992948
584.937	0.995675
585.087	0.995851
585.237	0.993516
585.387	0.989181
585.537	0.983676
585.687	0.977906
585.837	0.972633
585.987	0.968318
586.137	0.96512
586.287	0.962988
586.437	0.961801
586.587	0.961491
586.737	0.962095
586.887	0.963754
587.037	0.966651
587.187	0.970872
587.337	0.976256
587.487	0.982299
587.637	0.98817
587.787	0.99291
587.937	0.995645
588.087	0.995865
588.237	0.993536
588.387	0.989189
588.537	0.983675
588.687	0.9779
588.837	0.972627
588.987	0.968315
589.137	0.965119
589.287	0.962991
589.437	0.961807
589.587	0.961491
589.737	0.962081
589.887	0.963739
590.037	0.96664
590.187	0.970863
590.337	0.976249
590.487	0.98229
590.637	0.988155
590.787	0.992885
590.937	0.99561
591.087	0.99582
591.237	0.993518
591.387	0.989201
591.537	0.983678
591.687	0.977895
591.837	0.972619
591.987	0.968307
592.137	0.965114
592.287	0.962989
592.437	0.961807
592.587	0.961494
592.737	0.962088
592.887	0.963736
593.037	0.966627
593.187	0.970855
593.337	0.976245
593.487	0.982288
593.637	0.988151
593.787	0.992874
593.937	0.99559
594.087	0.995792
594.237	0.993485
594.387	0.989169
594.537	0.983669
594.687	0.97789
594.837	0.972609
594.987	0.968296
595.137	0.965104
595.287	0.962981
595.437	0.961803
595.587	0.961492
595.737	0.962088
595.887	0.963739
596.037	0.966629
596.187	0.97085
596.337	0.976245
596.487	0.982292
596.637	0.988157
596.787	0.992877
596.937	0.995585
597.087	0.995779
597.237	0.993466
597.387	0.989148
597.537	0.983651
597.687	0.97788
597.837	0.9726
597.987	0.968281
598.137	0.96509
598.287	0.962969
598.437	0.961793
598.587	0.961485
598.737	0.962084
598.887	0.963737
599.037	0.966628
599.187	0.970846
599.337	0.976236
599.487	0.982294
599.637	0.988173
599.787	0.992893
599.937	0.995596
600	0.996032
