Nondimentionalized time,Theory radial position 2.97133177mm,FEM radial position 2.97133177mm,Theory radial position 2.99800829mm,FEM radial position 2.99800829mm,Theory radial position 0.0mm,FEM radial position 0.0mm,Theory radial position 2.95887294mm,FEM radial position 2.95887294mm,Theory radial position 1.53020521mm,FEM radial position 1.53020521mm,Theory radial position 2.99922927mm,FEM radial position 2.99922927mm,Theory radial position 2.99043116mm,FEM radial position 2.99043116mm,Theory radial position 2.98005295mm,FEM radial position 2.98005295mm,Theory radial position 0.900120712mm,FEM radial position 0.900120712mm,Theory radial position 1.97126436mm,FEM radial position 1.97126436mm,Theory radial position 2.75330634mm,FEM radial position 2.75330634mm,Theory radial position 2.49612475mm,FEM radial position 2.49612475mm,Theory radial position 2.99342252mm,FEM radial position 2.99342252mm,Theory radial position 2.64740804mm,FEM radial position 2.64740804mm,Theory radial position 2.99872651mm,FEM radial position 2.99872651mm,Theory radial position 2.82743515mm,FEM radial position 2.82743515mm,Theory radial position 2.87932532mm,FEM radial position 2.87932532mm,Theory radial position 2.9995812mm,FEM radial position 2.9995812mm,Theory radial position 2.98615778mm,FEM radial position 2.98615778mm,Theory radial position 2.99982755mm,FEM radial position 2.99982755mm,Theory radial position 2.91564843mm,FEM radial position 2.91564843mm,Theory radial position 2.94107462mm,FEM radial position 2.94107462mm,Theory radial position 2.99698225mm,FEM radial position 2.99698225mm,Theory radial position 3.0mm,FEM radial position 3.0mm,Theory radial position 2.99551648mm,FEM radial position 2.99551648mm,Theory radial position 2.28000576mm,FEM radial position 2.28000576mm
0.0029260466518682203,9.61970152282555e-6,1.00581e-5,6.692224015044086e-7,7.04039e-7,9.899242945480744e-5,9.90124e-5,1.377091753696892e-5,1.43871e-5,9.899242943459439e-5,9.90043e-5,2.589570078260045e-7,2.75121e-7,3.215377369698635e-6,3.36613e-6,6.69946550203047e-6,7.00802e-6,9.899242945480604e-5,9.9029e-5,9.899155697222793e-5,9.90908e-5,7.02557038167559e-5,7.07239e-5,9.601248880980004e-5,9.52367e-5,2.210239931202878e-6,2.31521e-6,8.613183747298043e-5,8.55287e-5,4.278871411482588e-7,4.51728e-7,5.342985767215341e-5,5.46143e-5,3.8990569455716154e-5,4.02887e-5,1.407102938799861e-7,1.51502e-7,4.65078689494451e-6,4.86678e-6,5.793991492054723e-8,6.49712e-8,2.7831202116559354e-5,2.89372e-5,1.9638069409438582e-5,2.04842e-5,1.0140058693127252e-6,1.06451e-6,-0.0,2.93416e-8,1.506571590344201e-6,1.5795e-6,9.88041620675972e-5,9.88003e-5
0.003077809664590866,9.385002591347791e-6,9.81201e-6,6.528125616563317e-7,6.86704e-7,9.910335871554592e-5,9.91236e-5,1.3436734775866419e-5,1.40375e-5,9.910335865859673e-5,9.91181e-5,2.5260705455672e-7,2.68347e-7,3.1365762726260866e-6,3.28329e-6,6.535586675602662e-6,6.83597e-6,9.910335871554458e-5,9.9143e-5,9.910189237777881e-5,9.92142e-5,6.909526819067327e-5,6.96364e-5,9.567850488751858e-5,9.48693e-5,2.1560562461918113e-6,2.25822e-6,8.522884934328256e-5,8.46919e-5,4.1739487357365915e-7,4.40606e-7,5.234465568622275e-5,5.35537e-5,3.8117534558910443e-5,3.94068e-5,1.3725989069066733e-7,1.47771e-7,4.536877422372791e-6,4.74711e-6,5.6519150025693255e-8,6.33715e-8,2.7178177761186816e-5,2.82646e-5,1.916672679651535e-5,1.99937e-5,9.891424621257036e-7,1.0383e-6,-0.0,2.86192e-8,1.4696329726484974e-6,1.54061e-6,9.885795608561966e-5,9.88159e-5
0.0032360868952055716,9.157923413600808e-6,9.574e-6,6.369414000659568e-7,6.69946e-7,9.921622479662956e-5,9.92374e-5,1.3113273307033912e-5,1.36993e-5,9.921622464519522e-5,9.92347e-5,2.4646555770188076e-7,2.61799e-7,3.0603589048142362e-6,3.20322e-6,6.377058991557972e-6,6.66962e-6,9.92162247966282e-5,9.92586e-5,9.92138296252389e-5,9.93385e-5,6.794073028261323e-5,6.85516e-5,9.530782907857638e-5,9.44723e-5,2.1036502871001604e-6,2.20313e-6,8.430218407663079e-5,8.38351e-5,4.072470416607902e-7,4.29854e-7,5.128058662166649e-5,5.25111e-5,3.726750408442794e-5,3.8547e-5,1.3392275805333366e-7,1.44165e-7,4.426697793618248e-6,4.63141e-6,5.514502638669535e-8,6.1825e-8,2.6544533020651307e-5,2.76115e-5,1.871013447166661e-5,1.95185e-5,9.650951783345975e-7,1.01296e-6,-0.0,2.79208e-8,1.4339066597098378e-6,1.50302e-6,9.890083235216738e-5,9.88162e-5
0.003401158394201152,8.938085053386526e-6,9.34366e-6,6.21581718689429e-7,6.53737e-7,9.933108570876307e-5,9.93539e-5,1.2800008740476397e-5,1.33717e-5,9.933108532718485e-5,9.93541e-5,2.4052199158029333e-7,2.55464e-7,2.986595021654136e-6,3.12575e-6,6.223614218943075e-6,6.50866e-6,9.933108570876173e-5,9.93758e-5,9.932727571278169e-5,9.94632e-5,6.679319897834108e-5,6.74704e-5,9.490023410529327e-5,9.40458e-5,2.0529323603513128e-6,2.14983e-6,8.335391832309964e-5,8.29598e-5,3.974262539947516e-7,4.19453e-7,5.0237403629624726e-5,5.14864e-5,3.643967180853564e-5,3.77084e-5,1.3069317650462927e-7,1.40677e-7,4.3200603337861655e-6,4.51949e-6,5.381518890191556e-8,6.03291e-8,2.5929424886897464e-5,2.69772e-5,1.826759632507276e-5,1.9058e-5,9.418228154634567e-7,9.88452e-7,-0.0,2.72452e-8,1.3993314598844218e-6,1.46665e-6,9.893103507671026e-5,9.87999e-5
0.00357331030012053,8.725143288210934e-6,9.12061e-6,6.067088261457031e-7,6.38047e-7,9.944799598803686e-5,9.94733e-5,1.2496464411396579e-5,1.30545e-5,9.944799507361087e-5,9.94764e-5,2.3476680061672664e-7,2.49333e-7,2.915166374617848e-6,3.05077e-6,6.075008776392115e-6,6.35284e-6,9.944799598803551e-5,9.94947e-5,9.9442083414012e-5,9.95877e-5,6.565371180045758e-5,6.63938e-5,9.445572378156116e-5,9.359e-5,2.0038210364518843e-6,2.09825e-6,8.238612196066628e-5,8.20674e-5,3.8791672203917847e-7,4.09386e-7,4.9214872451708426e-5,5.04797e-5,3.563329670163784e-5,3.68905e-5,1.2756595372071395e-7,1.37301e-7,4.216794640945869e-6,4.41114e-6,5.252749953002067e-8,5.88813e-8,2.53320837694287e-5,2.6361e-5,1.783847873174712e-5,1.86113e-5,9.192879682517344e-7,9.6473e-7,-0.0,2.65914e-8,1.3658518204895478e-6,1.43146e-6,9.894674668589513e-5,9.87658e-5
0.0037528591917771526,8.51875707770108e-6,8.90451e-6,5.922983253061869e-7,6.22852e-7,9.956702285001351e-5,9.95958e-5,1.2202166646986813e-5,1.27469e-5,9.9567020758761e-5,9.96018e-5,2.2919054321484907e-7,2.43395e-7,2.845956091156447e-6,2.97815e-6,5.931001675194299e-6,6.20191e-6,9.956702285001209e-5,9.96152e-5,9.955805632567646e-5,9.97114e-5,6.45230873116129e-5,6.53227e-5,9.397445999129525e-5,9.31051e-5,1.956235846074173e-6,2.04829e-6,8.140071545698263e-5,8.11593e-5,3.787028455314778e-7,3.99637e-7,4.821263613230591e-5,4.94907e-5,3.48475910957134e-5,3.60927e-5,1.24535959318736e-7,1.34031e-7,4.116732241081339e-6,4.3062e-6,5.1279845736091834e-8,5.7479e-8,2.4751727889109254e-5,2.5762e-5,1.7422147912665304e-5,1.8178e-5,8.974536765903003e-7,9.41756e-7,-0.0,2.59581e-8,1.3334128480072538e-6,1.39737e-6,9.894611331678758e-5,9.87127e-5
0.003940109471876256,8.318638048560393e-6,8.69503e-6,5.783295602903484e-7,6.08128e-7,9.968821723952641e-5,9.97213e-5,1.1916715503913295e-5,1.24487e-5,9.96882126615854e-5,9.97303e-5,2.2378522558627977e-7,2.37642e-7,2.7788652340682447e-6,2.90778e-6,5.791389005460589e-6,6.05563e-6,9.968821723952461e-5,9.97374e-5,9.967490926605386e-5,9.98335e-5,6.340221260908256e-5,6.42578e-5,9.345686323588878e-5,9.25916e-5,1.9101086637578157e-6,1.99987e-6,8.039970235898339e-5,8.0237e-5,3.6977141642936387e-7,3.9019e-7,4.723046832976136e-5,4.85194e-5,3.408191521186583e-5,3.53142e-5,1.2159884962423457e-7,1.30863e-7,4.019730536192108e-6,4.20451e-6,5.0070438927295776e-8,5.61203e-8,2.418770473901518e-5,2.51796e-5,1.7018070491050655e-5,1.77575e-5,8.76288648368516e-7,9.19494e-7,-0.0,2.53445e-8,1.3019680678622923e-6,1.36434e-6,9.892726740500958e-5,9.86396e-5
0.0041354020714477035,8.12449247027788e-6,8.49186e-6,5.647815571503097e-7,5.93853e-7,9.981164591053682e-5,9.98499e-5,1.1639702196393466e-5,1.21593e-5,9.981163629024292e-5,9.9862e-5,2.1854273095366455e-7,2.32063e-7,2.7137933096368006e-6,2.83955e-6,5.655963408669441e-6,5.91378e-6,9.98116459105332e-5,9.98615e-5,9.979228821727533e-5,9.99533e-5,6.229174525411714e-5,6.31999e-5,9.290347038973773e-5,9.20499e-5,1.8653703048273903e-6,1.95294e-6,7.938489824972137e-5,7.93016e-5,3.6110902342571414e-7,3.8103e-7,4.62680050758967e-5,4.75655e-5,3.333556237557689e-5,3.45546e-5,1.1875021413976393e-7,1.27791e-7,3.92564463020927e-6,4.10591e-6,4.889746299611995e-8,5.48029e-8,2.3639330178904652e-5,2.46131e-5,1.662569715442566e-5,1.73491e-5,8.557611090158223e-7,8.9791e-7,-0.0,2.47496e-8,1.2714702869926453e-6,1.33231e-6,9.888835307093208e-5,9.85453e-5
0.004339077921521361,7.936060885648418e-6,8.29472e-6,5.51635784068279e-7,5.80007e-7,9.993736711628239e-5,9.99815e-5,1.1370765755473587e-5,1.18784e-5,9.993734765890148e-5,9.99968e-5,2.134558876198048e-7,2.26652e-7,2.650651527801857e-6,2.77337e-6,5.5245416943429315e-6,5.77617e-6,9.99373671162711e-5,9.99874e-5,9.990973583823379e-5,0.00010007,6.119234900330075e-5,6.21497e-5,9.23150204178894e-5,9.14805e-5,1.8219596409991959e-6,1.90741e-6,7.835812741780502e-5,7.83547e-5,3.527038167681536e-7,3.72146e-7,4.532494945252978e-5,4.66289e-5,3.260791532572558e-5,3.38132e-5,1.1598615590535022e-7,1.24811e-7,3.834346506110743e-6,4.01026e-6,4.7759313293949214e-8,5.35251e-8,2.310600187080518e-5,2.4062e-5,1.6244543225085332e-5,1.69524e-5,8.358429837236634e-7,8.76974e-7,-0.0,2.41725e-8,1.2418778075426904e-6,1.30125e-6,9.882755232172012e-5,9.8429e-5
0.0045514962172894064,7.753096921469113e-6,8.10335e-6,5.388746663517433e-7,5.6657e-7,0.00010006544223038889,0.000100116,1.1109562931507088e-5,1.16056e-5,0.00010006540426394842,0.000100135,2.0851789432443898e-7,2.21402e-7,2.589355672877185e-6,2.70914e-6,5.3969500266884946e-6,5.64261e-6,0.00010006544223034926,0.000100115,0.00010002669276691457,0.000100182,6.010459162669471e-5,6.11077e-5,9.169239063995969e-5,9.0884e-5,1.7798186975979833e-6,1.86323e-6,7.732112347382573e-5,7.73973e-5,3.445445587571908e-7,3.63525e-7,4.440097825542247e-5,4.57095e-5,3.189836984467243e-5,3.30895e-5,1.133029792515968e-7,1.2192e-7,3.7457147232930087e-6,3.91743e-6,4.665446805779787e-8,5.22851e-8,2.258714127705074e-5,2.35256e-5,1.5874146413397178e-5,1.65668e-5,8.165076474704416e-7,8.56657e-7,-0.0,2.36125e-8,1.2131510842672233e-6,1.27111e-6,9.874310772816509e-5,9.82897e-5
0.004773034418106334,7.57536750825638e-6,7.9175e-6,5.264815969926231e-7,5.53524e-7,0.00010019593517362662,0.000100254,1.0855768609651067e-5,1.13406e-5,0.0001001958635428408,0.000100276,2.0372232432250887e-7,2.16304e-7,2.529826156739125e-6,2.64678e-6,5.2730240532228485e-6,5.51292e-6,0.00010019593517348827,0.000100245,0.00010014248836273948,0.00010029,5.902895871316456e-5,6.00746e-5,9.103658184061308e-5,9.02611e-5,1.7388926891882904e-6,1.82033e-6,7.627553239518325e-5,7.64309e-5,3.366206304887707e-7,3.55154e-7,4.34957515281903e-5,4.48071e-5,3.120633936171791e-5,3.2383e-5,1.1069719201518993e-7,1.19113e-7,3.6596344985512843e-6,3.8273e-6,4.5581489322509406e-8,5.10812e-8,2.208219565862913e-5,2.30034e-5,1.551406769392616e-5,1.6192e-5,7.977299410662259e-7,8.36933e-7,-0.0,2.30688e-8,1.1852527485146117e-6,1.24184e-6,9.863334305267556e-5,9.81266e-5
0.005004082159434846,7.402657213557712e-6,7.73693e-6,5.144412344170043e-7,5.40853e-7,0.00010032890843187918,0.000100394,1.060908209222863e-5,1.10831e-5,0.00010032877749236513,0.00010042,1.9906324059305198e-7,2.11352e-7,2.4719894513380426e-6,2.58621e-6,5.152611903489455e-6,5.38693e-6,0.00010032890843141869,0.000100377,0.0001002563304463092,0.000100391,5.796589291281547e-5,5.90509e-5,9.03487223407828e-5,8.96124e-5,1.699131003547329e-6,1.77866e-6,7.522294337094982e-5,7.54565e-5,3.289222222224926e-7,3.47024e-7,4.260894278466945e-5,4.39214e-5,3.0531275367646704e-5,3.16932e-5,1.0816556813991827e-7,1.16386e-7,3.5759997812718795e-6,3.73976e-6,4.453904869775891e-8,4.99119e-8,2.1590651671506554e-5,2.24949e-5,1.516390048579073e-5,1.58275e-5,7.794866223389153e-7,8.17774e-7,-0.0,2.25407e-8,1.1581482786956777e-6,1.21341e-6,9.849668622039888e-5,9.7939e-5
0.005245047340899959,7.23476238821646e-6,7.56143e-6,5.027390903226065e-7,5.28541e-7,0.00010046442636673305,0.000100536,1.0369218825089823e-5,1.08327e-5,0.00010046419402037228,0.000100568,1.945350363441284e-7,2.06541e-7,2.415776110955953e-6,2.52736e-6,5.035570086835531e-6,5.26451e-6,0.00010046442636528419,0.000100512,0.00010036730398704717,0.000100485,5.6915771177463725e-5,5.80371e-5,8.963003657690879e-5,8.89389e-5,1.660485841203885e-6,1.73818e-6,7.416486143172171e-5,7.44754e-5,3.214400698442052e-7,3.39124e-7,4.174021677760534e-5,4.30522e-5,2.987264786258859e-5,3.10196e-5,1.0570506101079276e-7,1.13737e-7,3.494710396997206e-6,3.65469e-6,4.352589168179029e-8,4.87757e-8,2.1112019902860664e-5,2.19995e-5,1.4823259156134022e-5,1.54729e-5,7.617557416727827e-7,7.99158e-7,-0.0,2.20276e-8,1.1318050726327034e-6,1.18579e-6,9.83316849601542e-5,9.77262e-5
0.0054963622143431095,7.071487137538955e-6,7.3908e-6,4.913612455858811e-7,5.16573e-7,0.00010060255807911929,0.000100681,1.0135904712278091e-5,1.05892e-5,0.00010060215715308624,0.000100718,1.9013232507634492e-7,2.01864e-7,2.361119409217055e-6,2.47015e-6,4.921760666879809e-6,5.14549e-6,0.00010060255807480808,0.000100649,0.00010047437138700226,0.000100571,5.587888974427251e-5,5.70336e-5,8.888181390384011e-5,8.82412e-5,1.6229112777748252e-6,1.69883e-6,7.310268618449099e-5,7.34887e-5,3.141652732157571e-7,3.31446e-7,4.0889214876073804e-5,4.21994e-5,2.922993222175556e-5,3.03617e-5,1.0331274371709964e-7,1.11161e-7,3.4156700792304973e-6,3.57199e-6,4.2540813063628804e-8,4.76713e-8,2.0645824348553154e-5,2.1517e-5,1.449177114565118e-5,1.51279e-5,7.445162115874718e-7,7.81063e-7,-0.0,2.15289e-8,1.1061918081724674e-6,1.15894e-6,9.813701690497438e-5,9.74877e-5
0.005758465119659837,6.912654942162728e-6,7.22484e-6,4.802951570460261e-7,5.04937e-7,0.00010074336693374438,0.000100829,9.908892786602302e-6,1.03523e-5,0.0001007426930917051,0.000100871,1.8585025276693066e-7,1.97317e-7,2.307959216264669e-6,2.41452e-6,4.81105934613451e-6,5.02975e-6,0.00010074336692158087,0.000100789,0.00010057636532063736,0.000100648,5.485554810216376e-5,5.60407e-5,8.810545083435587e-5,8.75203e-5,1.5863659287964308e-6,1.66056e-6,7.203779345833861e-5,7.24973e-5,3.0708981201313927e-7,3.23979e-7,4.005562154006312e-5,4.13628e-5,2.860265742794797e-5,2.97192e-5,1.009859786846754e-7,1.08657e-7,3.3387920788861222e-6,3.49158e-6,4.158272677209927e-8,4.65975e-8,2.0191636483986542e-5,2.10467e-5,1.4169100837723032e-5,1.4792e-5,7.277490291932584e-7,7.63469e-7,-0.0,2.10439e-8,1.0812802595149801e-6,1.13284e-6,9.791151639171704e-5,9.7223e-5
0.006031818748962099,6.758095664423008e-6,7.06338e-6,4.695287492074298e-7,4.93618e-7,0.00010088692042628739,0.000100978,9.687944703243192e-6,1.01217e-5,0.0001008858156470674,0.000101026,1.81684146395119e-7,1.92894e-7,2.256237636962798e-6,2.36041e-6,4.703346394259864e-6,4.91716e-6,0.00010088692039365597,0.000100932,0.00010067200094541256,0.000100714,5.3845976990633994e-5,5.50588e-5,8.730238495983072e-5,8.67771e-5,1.5508099505854115e-6,1.62334e-6,7.097145941119806e-5,7.15025e-5,3.002059649715543e-7,3.16717e-7,3.923910236319789e-5,4.0542e-5,2.799035730264626e-5,2.90915e-5,9.872222669355299e-8,1.06221e-7,3.2639928590111982e-6,3.41336e-6,4.065058723544741e-8,4.55529e-8,1.9749039007110195e-5,2.05883e-5,1.3854923438613685e-5,1.4465e-5,7.11435899980135e-7,7.46355e-7,-0.0,2.05722e-8,1.0570432526237125e-6,1.10744e-6,9.765417224352598e-5,9.69316e-5
0.006316904058524172,6.607649417470128e-6,6.90625e-6,4.5905068153672026e-7,4.82605e-7,0.0001010332863938946,0.000101129,9.472836318537865e-6,9.8973e-6,0.00010103151698661158,0.000101184,1.7762961737028778e-7,1.8859e-7,2.205900296134442e-6,2.30776e-6,4.598509332987076e-6,4.80759e-6,0.00010103328631042043,0.000101079,0.00010075988003392937,0.000100768,5.285037132772154e-5,5.40881e-5,8.647410233800523e-5,8.60126e-5,1.5162059233398855e-6,1.58713e-6,6.990489135639114e-5,7.05051e-5,2.9350648078622967e-7,3.09651e-7,3.8439328921842226e-5,3.97369e-5,2.739258767899181e-5,2.84783e-5,9.65191030778369e-8,1.03852e-7,3.191193955380033e-6,3.33725e-6,3.974341252258827e-8,4.45366e-8,1.9317637575715617e-5,2.01414e-5,1.3548933045875193e-5,1.41465e-5,6.955596428442967e-7,7.29703e-7,-0.0,2.01132e-8,1.0334552670557532e-6,1.08274e-6,9.736413993238214e-5,9.66133e-5
0.006614244620999063,6.461154401988419e-6,6.75328e-6,4.4884949935920977e-7,4.71886e-7,0.00010118254481111476,0.000101282,9.26334034132961e-6,9.67878e-6,0.00010117977277599324,0.000101343,1.7368223296487064e-7,1.84401e-7,2.156892260431757e-6,2.25651e-6,4.496434450051549e-6,4.70095e-6,0.00010118254460694812,0.000101229,0.00010083850700065149,0.000100809,5.1868816752662294e-5,5.3129e-5,8.562205814497338e-5,8.52278e-5,1.4825160472728338e-6,1.55188e-6,6.883914565910652e-5,6.95061e-5,2.8698403520755046e-7,3.02773e-7,3.765591809081878e-5,3.89472e-5,2.6808879723859153e-5,2.78792e-5,9.437419919084141e-8,1.01545e-7,3.120316080302113e-6,3.26317e-6,3.8860210828221384e-8,4.35474e-8,1.8897026515606428e-5,1.97056e-5,1.3250818090702127e-5,1.38362e-5,6.801029035543345e-7,7.13496e-7,-0.0,1.96664e-8,1.0104905245675015e-6,1.05869e-6,9.70407202484148e-5,9.62678e-5
0.006924309216552832,6.318493456009818e-6,6.60432e-6,4.3891687326855026e-7,4.6145e-7,0.00010133473890636744,0.000101436,9.059292946830164e-6,9.46594e-6,0.00010133048600419668,0.000101504,1.6983876981231436e-7,1.80323e-7,2.109173602032935e-6,2.20662e-6,4.3970392234003265e-6,4.59711e-6,0.00010133473842779614,0.000101382,0.000100906277245974,0.000100835,5.090161042008775e-5,5.21817e-5,8.474794537208685e-5,8.44238e-5,1.4497128412450352e-6,1.51756e-6,6.777547608966158e-5,6.85064e-5,2.806333022553157e-7,2.96077e-7,3.6888685487620486e-5,3.81727e-5,2.623892721657271e-5,2.72938e-5,9.228576352237602e-8,9.92993e-8,3.051301633399768e-6,3.19104e-6,3.800026093475463e-8,4.25844e-8,1.848692310194372e-5,1.92806e-5,1.2960356258967693e-5,1.35338e-5,6.650530630955077e-7,6.97717e-7,-0.0,1.92315e-8,9.881302817163618e-7,1.03528e-6,9.668347065481797e-5,9.5895e-5
0.007247706650595955,6.179501303568133e-6,6.45924e-6,4.2924113923572175e-7,4.51287e-7,0.00010148997138913012,0.000101591,8.86046116171296e-6,9.25859e-6,0.00010148357370434166,0.000101666,1.6609471422699573e-7,1.76352e-7,2.0626883649361454e-6,2.15803e-6,4.300207687914801e-6,4.49598e-6,0.00010148997031136202,0.000101539,0.00010096153873627007,0.000100847,4.9948642575433005e-5,5.12463e-5,8.38531335264614e-5,8.36016e-5,1.4177578088600398e-6,1.48414e-6,6.671465665872652e-5,6.75069e-5,2.74446823882812e-7,2.89557e-7,3.6137151583699026e-5,3.74131e-5,2.5682217909820545e-5,2.67217e-5,9.025134343882759e-8,9.71124e-8,2.9840698200914433e-6,3.1208e-6,3.7162552925006575e-8,4.16465e-8,1.8086901591171962e-5,1.8866e-5,1.2677225848510804e-5,1.32392e-5,6.503924497121461e-7,6.82351e-7,-0.0,1.8808e-8,9.663482875061567e-7,1.01248e-6,9.62919873836275e-5,9.54947e-5
0.007585045728538904,6.044035914405567e-6,6.31788e-6,4.1981226647527655e-7,4.41388e-7,0.00010164833274578015,0.000101748,8.666644939737542e-6,9.05653e-6,0.0001016388858204594,0.000101829,1.6244618453603128e-7,1.72484e-7,2.017388432002872e-6,2.1107e-6,4.2058401509133275e-6,4.39746e-6,0.00010164833040857516,0.0001017,0.00010100256680254528,0.000100841,4.9009879227190576e-5,5.0323e-5,8.293906924428224e-5,8.27622e-5,1.3866178452745922e-6,1.45159e-6,6.565750262880743e-5,6.65084e-5,2.6841818633547534e-7,2.83205e-7,3.540092589522378e-5,3.66682e-5,2.5138318928887642e-5,2.61625e-5,8.826882972709215e-8,9.49821e-8,2.918551170386855e-6,3.05237e-6,3.634621829142189e-8,4.0733e-8,1.7696598484254354e-5,1.84615e-5,1.240115110153036e-5,1.29519e-5,6.361058661859514e-7,6.67382e-7,-0.0,1.83954e-8,9.451219670268976e-7,9.90267e-7,9.58660520793553e-5,9.50671e-5
0.007936813494710057,5.912018380289723e-6,6.18013e-6,4.106246301664935e-7,4.31742e-7,0.00010180984688425875,0.000101907,8.477734275691287e-6,8.85958e-6,0.00010179614223128023,0.000101992,1.5889100398728252e-7,1.68714e-7,1.973246847626613e-6,2.06459e-6,4.113880956108364e-6,4.30146e-6,0.00010180984199505772,0.000101866,0.00010102758218637388,0.000100818,4.808565509549566e-5,4.94119e-5,8.200758422679002e-5,8.19068e-5,1.3562743948839836e-6,1.41987e-6,6.460521264658638e-5,6.55117e-5,2.6254379296961525e-7,2.77016e-7,3.4679930718901455e-5,3.59378e-5,2.4607039472361777e-5,2.5616e-5,8.633703958386324e-8,9.29065e-8,2.8547068102553325e-6,2.98569e-6,3.555076999204584e-8,3.98428e-8,1.7315828293843506e-5,1.80667e-5,1.213198373542891e-5,1.26718e-5,6.221847910768263e-7,6.52798e-7,-0.0,1.79934e-8,9.244386635421237e-7,9.68627e-7,9.54057995099347e-5,9.46121e-5
0.008303679635060936,5.7833116623641966e-6,6.04585e-6,4.0166857084990224e-7,4.22341e-7,0.00010197461326485194,0.000102066,8.293535745257465e-6,8.66756e-6,0.00010195506139673863,0.000102154,1.5542543463174998e-7,1.65041e-7,1.93021726633686e-6,2.01964e-6,4.0242340117997534e-6,4.20789e-6,0.0001019746033786518,0.000102036,0.0001010348063749013,0.000100776,4.7175837179656824e-5,4.85131e-5,8.106006649679707e-5,8.10365e-5,1.3266955753918759e-6,1.38895e-6,6.355842486123345e-5,6.45176e-5,2.568174674931722e-7,2.70984e-7,3.397374422682482e-5,3.52215e-5,2.4087944821843682e-5,2.50817e-5,8.445394189433912e-8,9.08835e-8,2.7924698117703716e-6,2.92071e-6,3.4775371678031916e-8,3.89753e-8,1.6944234487483517e-5,1.76814e-5,1.186945592437678e-5,1.23986e-5,6.08614589569766e-7,6.38584e-7,-0.0,1.76016e-8,9.042766370087689e-7,9.47536e-7,9.4911326352267e-5,9.41299e-5
0.008686313835543056,5.657797578308298e-6,5.91493e-6,3.9293575238769187e-7,4.13176e-7,0.00010214271923122426,0.000102228,8.11388266717781e-6,8.48031e-6,0.00010211526299399897,0.000102314,1.5204625060091253e-7,1.61459e-7,1.8882596948239004e-6,1.97582e-6,3.936816418262842e-6,4.11667e-6,0.00010214269987299799,0.00010221,0.00010102245208172412,0.000100713,4.628035978741803e-5,4.76268e-5,8.009796060122857e-5,8.01523e-5,1.2978538732051715e-6,1.35882e-6,6.251781520708471e-5,6.35268e-5,2.512338797400739e-7,2.65104e-7,3.328202000917916e-5,3.45191e-5,2.3580665948554268e-5,2.45593e-5,8.261778379575888e-8,8.89114e-8,2.7317824251008485e-6,2.85736e-6,3.4019301575836604e-8,3.81295e-8,1.658151148441712e-5,1.73052e-5,1.1613337253507334e-5,1.2132e-5,5.953826318371466e-7,6.24727e-7,-0.0,1.72197e-8,8.846171259693174e-7,9.26975e-7,9.43829097722416e-5,9.36207e-5
0.009085324901566895,5.535391310863781e-6,5.78725e-6,3.8442016964032427e-7,4.0424e-7,0.00010231421505214205,0.000102391,7.938655908471324e-6,8.29767e-6,0.00010227623461327036,0.000102473,1.487511280266563e-7,1.57967e-7,1.8473453343217277e-6,1.93309e-6,3.851568563396147e-6,4.02771e-6,0.00010231417828770475,0.000102389,0.00010098875708680601,0.00010063,4.5399338695054516e-5,4.6753e-5,7.912290279939522e-5,7.92554e-5,1.2697294717491367e-6,1.32943e-6,6.148423761629369e-5,6.254e-5,2.457891899550506e-7,2.5937e-7,3.2604571500059606e-5,3.38304e-5,2.3084959796633577e-5,2.40486e-5,8.082730254925675e-8,8.69884e-8,2.6726030840390353e-6,2.79558e-6,3.32820397291213e-8,3.73049e-8,1.622744713745039e-5,1.69379e-5,1.1363464491168797e-5,1.1872e-5,5.824798198862324e-7,6.11215e-7,-0.0,1.68473e-8,8.654466161342653e-7,9.06926e-7,9.382109312683965e-5,9.30848e-5
0.009501504280166063,5.4159650107305475e-6,5.6627e-6,3.761128325608937e-7,3.95524e-7,0.00010248921887937505,0.000102556,7.767674544435933e-6,8.11949e-6,0.00010243742094073283,0.000102629,1.4553658803870094e-7,1.54561e-7,1.8074310401294798e-6,1.89142e-6,3.7684009115155727e-6,3.94094e-6,0.00010248915104291511,0.000102573,0.00010093198788709453,0.000100525,4.453252723160964e-5,4.58917e-5,7.813611800675591e-5,7.83467e-5,1.242292694809002e-6,1.30077e-6,6.045808838931114e-5,6.15578e-5,2.40477649910063e-7,2.53778e-7,3.194095180685064e-5,3.31552e-5,2.2600400896304117e-5,2.35491e-5,7.908060781970536e-8,8.51129e-8,2.6148694646815184e-6,2.73533e-6,3.2562807757987854e-8,3.65006e-8,1.588170209075358e-5,1.65792e-5,1.1119585739127667e-5,1.16182e-5,5.69892532908823e-7,5.98037e-7,-0.0,1.6484e-8,8.46744873120669e-7,8.87372e-7,9.322633745029994e-5,9.25226e-5
