x	E1681
387.6	0.974098
387.75	0.969684
387.9	0.965933
388	0.963795
388.15	0.963323
388.3	0.962941
388.45	0.962614
388.5	0.96251
388.65	0.965105
388.8	0.9686
388.95	0.973005
389.1	0.978344
389.25	0.98463
389.4	0.991879
389.5	0.997253
389.65	0.997763
389.8	0.998167
389.95	0.99851
390	0.998618
390.15	0.991438
390.3	0.984941
390.45	0.979143
390.6	0.974047
390.75	0.969635
390.9	0.965886
391	0.963749
391.15	0.963277
391.3	0.962896
391.45	0.962568
391.5	0.962465
391.65	0.965058
391.8	0.968551
391.95	0.972954
392.1	0.978291
392.25	0.984575
392.4	0.991823
392.5	0.997196
392.65	0.997707
392.8	0.998111
392.95	0.998454
393	0.998562
393.15	0.991383
393.3	0.984888
393.45	0.979092
393.6	0.973998
393.75	0.969588
393.9	0.96584
394	0.963705
394.15	0.963233
394.3	0.962851
394.45	0.962524
394.5	0.96242
394.65	0.965011
394.8	0.968503
394.95	0.972905
395.1	0.978239
395.25	0.984523
395.4	0.991769
395.5	0.99714
395.65	0.997651
395.8	0.998056
395.95	0.998399
396	0.998507
396.15	0.99133
396.3	0.984837
396.45	0.979042
396.6	0.97395
396.75	0.969542
396.9	0.965796
397	0.963662
397.15	0.96319
397.3	0.962808
397.45	0.962481
397.5	0.962377
397.65	0.964967
397.8	0.968456
397.95	0.972856
398.1	0.97819
398.243	0.984149
398.387	0.991054
398.5	0.997085
398.646	0.997587
398.793	0.997986
398.941	0.998327
399	0.998454
399.148	0.991348
399.297	0.984898
399.446	0.979128
399.596	0.974045
399.745	0.969635
399.894	0.96588
400	0.96362
400.15	0.963149
400.299	0.962767
400.449	0.962441
400.5	0.962335
400.65	0.96492
400.8	0.968405
400.95	0.972799
401.1	0.978127
401.25	0.984402
401.4	0.991641
401.5	0.997035
401.65	0.997546
401.8	0.997951
401.95	0.998294
402	0.998403
402.15	0.99123
402.3	0.984739
402.45	0.978948
402.6	0.97386
402.75	0.969455
402.9	0.965712
403	0.963579
403.15	0.963107
403.3	0.962726
403.45	0.962398
403.5	0.962295
403.65	0.964881
403.8	0.968367
403.95	0.972764
404.1	0.978095
404.25	0.984373
404.4	0.991615
404.5	0.996984
404.65	0.997496
404.8	0.997901
404.95	0.998244
405	0.998353
405.15	0.991181
405.3	0.984692
405.45	0.978902
405.6	0.973815
405.75	0.969412
405.9	0.965671
406	0.96354
406.15	0.963068
406.3	0.962686
406.45	0.962359
406.5	0.962255
406.65	0.96484
406.8	0.968325
406.95	0.972721
407.1	0.978049
407.25	0.984327
407.4	0.991567
407.5	0.996935
407.65	0.997447
407.8	0.997852
407.95	0.998196
408	0.998304
408.15	0.991134
408.3	0.984646
408.45	0.978858
408.6	0.973773
408.75	0.969371
408.9	0.965631
409	0.963501
409.15	0.963029
409.3	0.962648
409.45	0.962321
409.5	0.962217
409.65	0.9648
409.8	0.968284
409.95	0.972678
410.1	0.978005
410.25	0.984281
410.4	0.991521
410.5	0.996888
410.65	0.9974
410.8	0.997805
410.95	0.998149
411	0.998257
411.15	0.991088
411.3	0.984602
411.45	0.978816
411.6	0.973732
411.75	0.969332
411.9	0.965593
412	0.963464
412.15	0.962992
412.3	0.962611
412.45	0.962284
412.5	0.96218
412.65	0.964762
412.8	0.968244
412.95	0.972636
413.1	0.977962
413.25	0.984237
413.4	0.991475
413.5	0.996841
413.65	0.997354
413.8	0.997759
413.95	0.998103
414	0.998212
414.15	0.991044
414.3	0.98456
414.45	0.978775
414.6	0.973692
414.75	0.969293
414.9	0.965556
415	0.963428
415.15	0.962956
415.3	0.962575
415.45	0.962248
415.5	0.962144
415.65	0.964724
415.8	0.968205
415.95	0.972596
416.1	0.977921
416.25	0.984194
416.4	0.991431
416.5	0.996797
416.65	0.997309
416.8	0.997715
416.95	0.998059
417	0.998167
417.15	0.991001
417.3	0.984518
417.45	0.978734
417.6	0.973653
417.75	0.969256
417.9	0.96552
418	0.963393
418.15	0.962921
418.3	0.96254
418.45	0.962213
418.5	0.962109
418.65	0.964688
418.8	0.968167
418.95	0.972557
419.1	0.97788
419.25	0.984153
419.4	0.991389
419.5	0.996753
419.65	0.997266
419.8	0.997672
419.95	0.998016
420	0.998124
420.15	0.99096
420.3	0.984478
420.45	0.978696
420.6	0.973615
420.75	0.96922
420.9	0.965486
421	0.963359
421.15	0.962887
421.3	0.962506
421.45	0.962179
421.5	0.962075
421.65	0.964653
421.8	0.968131
421.95	0.972519
422.1	0.977841
422.25	0.984112
422.4	0.991347
422.5	0.996711
422.65	0.997224
422.8	0.99763
422.95	0.997974
423	0.998083
423.15	0.990919
423.3	0.984439
423.45	0.978658
423.6	0.973579
423.75	0.969185
423.9	0.965452
424	0.963326
424.15	0.962854
424.3	0.962473
424.45	0.962146
424.5	0.962042
424.65	0.964619
424.8	0.968095
424.95	0.972483
425.1	0.977803
425.25	0.984073
425.4	0.991307
425.5	0.99667
425.65	0.997183
425.8	0.997589
425.95	0.997933
426	0.998042
426.15	0.99088
426.3	0.984401
426.45	0.978621
426.6	0.973544
426.75	0.96915
426.9	0.965419
427	0.963294
427.15	0.962822
427.3	0.962441
427.45	0.962114
427.5	0.96201
427.65	0.964586
427.8	0.968061
427.95	0.972447
428.1	0.977766
428.25	0.984035
428.4	0.991268
428.5	0.99663
428.65	0.997143
428.8	0.99755
428.95	0.997894
429	0.998003
429.15	0.990842
429.3	0.984364
429.45	0.978586
429.6	0.973509
429.75	0.969117
429.9	0.965387
430	0.963263
430.15	0.962791
430.3	0.96241
430.45	0.962083
430.5	0.961979
430.65	0.964553
430.8	0.968027
430.95	0.972412
431.1	0.977731
431.243	0.983677
431.387	0.990568
431.5	0.99659
431.646	0.997094
431.793	0.997495
431.941	0.997837
432	0.997965
432.148	0.990874
432.297	0.98444
432.446	0.978684
432.596	0.973617
432.745	0.969223
432.894	0.965483
433	0.963234
433.15	0.962762
433.299	0.962381
433.449	0.962055
433.5	0.961949
433.65	0.96452
433.8	0.967989
433.95	0.972369
434.1	0.977681
434.25	0.983943
434.4	0.991169
434.5	0.996554
434.65	0.997068
434.8	0.997474
434.95	0.997819
435	0.997928
435.15	0.99077
435.3	0.984295
435.45	0.978519
435.6	0.973445
435.75	0.969055
435.9	0.965327
436	0.963204
436.15	0.962732
436.3	0.962351
436.45	0.962024
436.5	0.96192
436.65	0.964492
436.8	0.967964
436.95	0.972346
437.1	0.977662
437.25	0.983928
437.4	0.991157
437.5	0.996518
437.65	0.997032
437.8	0.997438
437.95	0.997783
438	0.997892
438.15	0.990735
438.3	0.98426
438.45	0.978485
438.6	0.973413
438.75	0.969024
438.9	0.965297
439	0.963176
439.15	0.962704
439.3	0.962323
439.45	0.961996
439.5	0.961892
439.65	0.964463
439.8	0.967933
439.95	0.972315
440.1	0.97763
440.25	0.983895
440.4	0.991123
440.5	0.996483
440.65	0.996997
440.8	0.997403
440.95	0.997748
441	0.997857
441.15	0.990701
441.3	0.984228
441.45	0.978454
441.6	0.973382
441.75	0.968995
441.9	0.965269
442	0.963148
442.15	0.962676
442.3	0.962295
442.45	0.961968
442.5	0.961864
442.65	0.964434
442.8	0.967904
442.95	0.972284
443.1	0.977598
443.25	0.983862
443.4	0.991089
443.5	0.996449
443.65	0.996963
443.8	0.997369
443.95	0.997714
444	0.997824
444.15	0.990668
444.3	0.984196
444.45	0.978423
444.6	0.973353
444.75	0.968966
444.9	0.965242
445	0.963122
445.15	0.96265
445.3	0.962268
445.45	0.961942
445.5	0.961838
445.65	0.964406
445.8	0.967875
445.95	0.972254
446.1	0.977567
446.25	0.98383
446.4	0.991057
446.5	0.996416
446.65	0.99693
446.8	0.997337
446.95	0.997682
447	0.997791
447.15	0.990637
447.3	0.984165
447.45	0.978393
447.6	0.973324
447.75	0.968939
447.9	0.965215
448	0.963096
448.15	0.962624
448.3	0.962243
448.45	0.961916
448.5	0.961812
448.65	0.96438
448.8	0.967847
448.95	0.972226
449.1	0.977538
449.25	0.983799
449.4	0.991025
449.5	0.996383
449.65	0.996898
449.8	0.997305
449.95	0.99765
450	0.997759
450.15	0.990606
450.3	0.984135
450.45	0.978365
450.6	0.973296
450.75	0.968912
450.9	0.965189
451	0.963071
451.15	0.962599
451.3	0.962218
451.45	0.961891
451.5	0.961787
451.65	0.964354
451.8	0.96782
451.95	0.972198
452.1	0.977509
452.25	0.98377
452.4	0.990995
452.5	0.996352
452.65	0.996866
452.8	0.997274
452.95	0.997619
453	0.997728
453.15	0.990576
453.3	0.984106
453.45	0.978337
453.6	0.973269
453.75	0.968886
453.9	0.965164
454	0.963046
454.15	0.962574
454.3	0.962193
454.45	0.961866
454.5	0.961762
454.65	0.964328
454.8	0.967794
454.95	0.97217
455.1	0.977481
455.25	0.983741
455.4	0.990965
455.5	0.996322
455.65	0.996836
455.8	0.997243
455.95	0.997589
456	0.997698
456.15	0.990547
456.3	0.984078
456.45	0.97831
456.6	0.973243
456.75	0.968861
456.9	0.96514
457	0.963023
457.15	0.962551
457.3	0.96217
457.45	0.961843
457.5	0.961739
457.65	0.964304
457.8	0.967768
457.95	0.972144
458.1	0.977453
458.25	0.983712
458.4	0.990936
458.5	0.996293
458.65	0.996807
458.8	0.997214
458.95	0.99756
459	0.997669
459.15	0.990519
459.3	0.984051
459.45	0.978283
459.6	0.973218
459.75	0.968836
459.9	0.965117
460	0.963
460.15	0.962528
460.3	0.962147
460.45	0.96182
460.5	0.961716
460.65	0.96428
460.8	0.967744
460.95	0.972118
461.1	0.977427
461.25	0.983685
461.4	0.990908
461.5	0.996264
461.65	0.996779
461.8	0.997186
461.95	0.997532
462	0.997641
462.15	0.990492
462.3	0.984025
462.45	0.978258
462.6	0.973193
462.75	0.968813
462.9	0.965094
463	0.962978
463.15	0.962506
463.3	0.962124
463.45	0.961797
463.5	0.961694
463.65	0.964257
463.8	0.96772
463.95	0.972094
464.1	0.977401
464.25	0.983659
464.4	0.990881
464.5	0.996236
464.65	0.996751
464.8	0.997158
464.95	0.997504
465	0.997614
465.15	0.990465
465.3	0.983999
465.45	0.978233
465.6	0.973169
465.75	0.96879
465.9	0.965072
466	0.962956
466.15	0.962484
466.3	0.962103
466.45	0.961776
466.5	0.961672
466.65	0.964234
466.8	0.967696
466.95	0.972069
467.1	0.977376
467.25	0.983633
467.4	0.990854
467.5	0.996209
467.65	0.996724
467.8	0.997132
467.95	0.997478
468	0.997587
468.15	0.990439
468.3	0.983974
468.45	0.978209
468.6	0.973146
468.75	0.968767
468.9	0.96505
469	0.962935
469.15	0.962463
469.3	0.962082
469.45	0.961755
469.5	0.961651
469.65	0.964213
469.8	0.967674
469.95	0.972046
470.1	0.977352
470.25	0.983608
470.4	0.990829
470.5	0.996183
470.65	0.996698
470.8	0.997106
470.95	0.997452
471	0.997561
471.15	0.990414
471.3	0.98395
471.45	0.978186
471.6	0.973123
471.75	0.968746
471.9	0.965029
472	0.962915
472.15	0.962443
472.3	0.962061
472.45	0.961735
472.5	0.961631
472.65	0.964191
472.8	0.967652
472.95	0.972023
473.1	0.977329
473.25	0.983584
473.4	0.990804
473.5	0.996158
473.65	0.996673
473.8	0.997081
473.95	0.997427
474	0.997536
474.15	0.99039
474.3	0.983927
474.45	0.978163
474.6	0.973102
474.75	0.968725
474.9	0.965009
475	0.962895
475.15	0.962423
475.3	0.962042
475.45	0.961715
475.5	0.961611
475.65	0.964171
475.8	0.967631
475.95	0.972001
476.1	0.977306
476.25	0.983561
476.4	0.99078
476.5	0.996134
476.65	0.996649
476.8	0.997056
476.95	0.997402
477	0.997512
477.15	0.990367
477.3	0.983904
477.45	0.978141
477.6	0.97308
477.75	0.968704
477.9	0.964989
478	0.962876
478.15	0.962404
478.3	0.962023
478.45	0.961696
478.5	0.961592
478.65	0.964151
478.8	0.96761
478.95	0.97198
479.1	0.977284
479.25	0.983538
479.4	0.990756
479.5	0.99611
479.65	0.996625
479.8	0.997033
479.95	0.997379
480	0.997488
480.15	0.990344
480.3	0.983882
480.45	0.97812
480.6	0.97306
480.75	0.968684
480.9	0.96497
481	0.962857
481.15	0.962385
481.3	0.962004
481.45	0.961677
481.5	0.961573
481.65	0.964132
481.8	0.96759
481.95	0.971959
482.1	0.977262
482.25	0.983516
482.4	0.990734
482.5	0.996087
482.65	0.996602
482.8	0.99701
482.95	0.997356
483	0.997466
483.15	0.990322
483.3	0.98386
483.45	0.978099
483.6	0.97304
483.75	0.968665
483.9	0.964952
484	0.962839
484.15	0.962367
484.3	0.961986
484.45	0.961659
484.5	0.961555
484.65	0.964113
484.8	0.967571
484.95	0.971939
485.1	0.977242
485.25	0.983494
485.4	0.990712
485.5	0.996064
485.65	0.99658
485.8	0.996988
485.95	0.997334
486	0.997443
486.15	0.9903
486.3	0.98384
486.45	0.978079
486.6	0.973021
486.75	0.968646
486.9	0.964934
487	0.962822
487.15	0.96235
487.3	0.961969
487.45	0.961642
487.5	0.961538
487.65	0.964095
487.8	0.967552
487.95	0.97192
488.1	0.977222
488.25	0.983474
488.4	0.99069
488.5	0.996042
488.65	0.996558
488.8	0.996966
488.95	0.997312
489	0.997422
489.15	0.99028
489.3	0.983819
489.45	0.97806
489.6	0.973002
489.75	0.968628
489.9	0.964916
490	0.962805
490.15	0.962333
490.3	0.961952
490.45	0.961625
490.5	0.961521
490.65	0.964077
490.8	0.967534
490.95	0.971901
491.1	0.977202
491.25	0.983454
491.4	0.990669
491.5	0.996021
491.65	0.996537
491.8	0.996945
491.95	0.997291
492	0.997401
492.15	0.990259
492.3	0.9838
492.45	0.978041
492.6	0.972984
492.75	0.968611
492.9	0.964899
493	0.962788
493.15	0.962316
493.3	0.961935
493.45	0.961608
493.5	0.961505
493.65	0.96406
493.8	0.967516
493.95	0.971882
494.1	0.977183
494.25	0.983434
494.4	0.990649
494.5	0.996001
494.65	0.996516
494.8	0.996925
494.95	0.997271
495	0.997381
495.15	0.99024
495.3	0.983781
495.45	0.978022
495.6	0.972966
495.75	0.968594
495.9	0.964883
496	0.962772
496.15	0.9623
496.3	0.961919
496.45	0.961592
496.5	0.961489
496.65	0.964044
496.8	0.967499
496.95	0.971865
497.1	0.977165
497.25	0.983415
497.4	0.99063
497.5	0.995981
497.65	0.996497
497.8	0.996905
497.95	0.997252
498	0.997361
498.15	0.990221
498.3	0.983763
498.45	0.978005
498.6	0.972949
498.75	0.968577
498.9	0.964867
499	0.962757
499.15	0.962285
499.3	0.961904
499.45	0.961577
499.5	0.961473
499.65	0.964028
499.8	0.967482
499.95	0.971847
500.1	0.977147
500.25	0.983397
500.4	0.990611
500.5	0.995962
500.65	0.996477
500.8	0.996886
500.95	0.997232
501	0.997342
501.15	0.990202
501.3	0.983745
501.45	0.977987
501.6	0.972932
501.75	0.968561
501.9	0.964852
502	0.962742
502.15	0.96227
502.3	0.961889
502.45	0.961562
502.5	0.961458
502.65	0.964012
502.8	0.967466
502.95	0.97183
503.1	0.977129
503.25	0.983379
503.4	0.990592
503.5	0.995943
503.65	0.996459
503.8	0.996867
503.95	0.997214
504	0.997324
504.15	0.990184
504.3	0.983727
504.45	0.977971
504.6	0.972916
504.75	0.968546
504.9	0.964837
505	0.962727
505.15	0.962255
505.3	0.961874
505.45	0.961547
505.5	0.961444
505.65	0.963997
505.8	0.96745
505.95	0.971814
506.1	0.977112
506.25	0.983361
506.4	0.990575
506.5	0.995925
506.65	0.996441
506.8	0.996849
506.95	0.997196
507	0.997306
507.15	0.990167
507.3	0.983711
507.45	0.977954
507.6	0.9729
507.75	0.96853
507.9	0.964822
508	0.962713
508.15	0.962241
508.3	0.96186
508.45	0.961533
508.5	0.961429
508.65	0.963982
508.8	0.967435
508.95	0.971798
509.1	0.977096
509.25	0.983344
509.4	0.990557
509.5	0.995907
509.65	0.996423
509.8	0.996832
509.95	0.997178
510	0.997288
510.15	0.99015
510.3	0.983694
510.45	0.977939
510.6	0.972885
510.75	0.968516
510.9	0.964808
511	0.962699
511.15	0.962227
511.3	0.961846
511.45	0.961519
511.5	0.961416
511.65	0.963968
511.8	0.96742
511.95	0.971783
512.1	0.97708
512.25	0.983328
512.4	0.99054
512.5	0.99589
512.65	0.996406
512.8	0.996815
512.95	0.997162
513	0.997271
513.15	0.990134
513.3	0.983678
513.45	0.977923
513.6	0.97287
513.75	0.968502
513.9	0.964794
514	0.962686
514.15	0.962214
514.3	0.961833
514.45	0.961506
514.5	0.961402
514.65	0.963954
514.8	0.967406
514.95	0.971768
515.1	0.977065
515.25	0.983312
515.4	0.990524
515.5	0.995874
515.65	0.99639
515.8	0.996798
515.95	0.997145
516	0.997255
516.15	0.990118
516.3	0.983663
516.45	0.977908
516.6	0.972856
516.75	0.968488
516.9	0.964781
517	0.962673
517.15	0.962201
517.3	0.96182
517.45	0.961493
517.5	0.961389
517.65	0.963941
517.8	0.967392
517.95	0.971754
518.1	0.97705
518.25	0.983297
518.4	0.990508
518.5	0.995857
518.65	0.996374
518.8	0.996782
518.95	0.997129
519	0.997239
519.15	0.990102
519.3	0.983648
519.45	0.977894
519.6	0.972842
519.75	0.968474
519.9	0.964768
520	0.96266
520.15	0.962188
520.3	0.961807
520.45	0.961481
520.5	0.961377
520.65	0.963928
520.8	0.967378
520.95	0.97174
521.1	0.977036
521.25	0.983282
521.4	0.990493
521.5	0.995842
521.65	0.996358
521.8	0.996767
521.95	0.997114
522	0.997224
522.15	0.990088
522.3	0.983634
522.45	0.97788
522.6	0.972829
522.75	0.968461
522.9	0.964756
523	0.962648
523.15	0.962176
523.3	0.961795
523.45	0.961468
523.5	0.961365
523.65	0.963915
523.8	0.967365
523.95	0.971726
524.1	0.977022
524.25	0.983268
524.4	0.990478
524.5	0.995827
524.65	0.996343
524.8	0.996752
524.95	0.997099
525	0.997209
525.15	0.990073
525.3	0.98362
525.45	0.977867
525.6	0.972816
525.75	0.968449
525.9	0.964744
526	0.962636
526.15	0.962164
526.3	0.961783
526.45	0.961457
526.5	0.961353
526.65	0.963903
526.8	0.967352
526.95	0.971713
527.1	0.977008
527.25	0.983254
527.4	0.990464
527.5	0.995812
527.65	0.996328
527.8	0.996737
527.95	0.997084
528	0.997194
528.15	0.990059
528.3	0.983606
528.45	0.977853
528.6	0.972803
528.75	0.968437
528.9	0.964732
529	0.962625
529.15	0.962153
529.3	0.961772
529.45	0.961445
529.5	0.961342
529.65	0.963891
529.8	0.96734
529.95	0.9717
530.1	0.976995
530.25	0.98324
530.4	0.99045
530.5	0.995798
530.65	0.996314
530.8	0.996723
530.95	0.99707
531	0.99718
531.15	0.990045
531.3	0.983593
531.45	0.977841
531.6	0.97279
531.75	0.968425
531.9	0.96472
532	0.962614
532.15	0.962142
532.3	0.961761
532.45	0.961434
532.5	0.96133
532.65	0.963879
532.8	0.967328
532.95	0.971688
533.1	0.976982
533.25	0.983227
533.4	0.990436
533.5	0.995784
533.65	0.9963
533.8	0.996709
533.95	0.997056
534	0.997166
534.15	0.990032
534.3	0.98358
534.45	0.977828
534.6	0.972779
534.75	0.968413
534.9	0.964709
535	0.962603
535.15	0.962131
535.3	0.96175
535.45	0.961423
535.5	0.96132
535.65	0.963868
535.8	0.967316
535.95	0.971676
536.1	0.976969
536.25	0.983214
536.4	0.990423
536.5	0.995771
536.65	0.996287
536.8	0.996696
536.95	0.997043
537	0.997153
537.15	0.990019
537.3	0.983568
537.45	0.977816
537.6	0.972767
537.75	0.968402
537.9	0.964699
538	0.962592
538.15	0.962121
538.3	0.961739
538.45	0.961413
538.5	0.961309
538.65	0.963857
538.8	0.967305
538.95	0.971664
539.1	0.976957
539.25	0.983201
539.4	0.99041
539.5	0.995757
539.65	0.996274
539.8	0.996683
539.95	0.99703
540	0.99714
540.15	0.990007
540.3	0.983555
540.45	0.977805
540.6	0.972756
540.75	0.968391
540.9	0.964688
541	0.962582
541.15	0.96211
541.3	0.961729
541.45	0.961403
541.5	0.961299
541.65	0.963847
541.8	0.967294
541.95	0.971653
542.1	0.976946
542.25	0.983189
542.4	0.990398
542.5	0.995745
542.65	0.996261
542.8	0.99667
542.95	0.997018
543	0.997128
543.15	0.989995
543.3	0.983544
543.45	0.977793
543.6	0.972745
543.75	0.968381
543.9	0.964678
544	0.962572
544.15	0.962101
544.3	0.961719
544.45	0.961393
544.5	0.961289
544.65	0.963836
544.8	0.967283
544.95	0.971642
545.1	0.976934
545.25	0.983178
545.4	0.990386
545.5	0.995733
545.65	0.996249
545.8	0.996658
545.95	0.997006
546	0.997115
546.15	0.989983
546.3	0.983532
546.45	0.977782
546.6	0.972734
546.75	0.96837
546.9	0.964668
547	0.962563
547.15	0.962091
547.3	0.96171
547.45	0.961383
547.5	0.96128
547.65	0.963826
547.8	0.967273
547.95	0.971631
548.1	0.976923
548.25	0.983166
548.4	0.990374
548.5	0.995721
548.65	0.996237
548.8	0.996646
548.95	0.996994
549	0.997104
549.15	0.989972
549.3	0.983521
549.45	0.977772
549.6	0.972724
549.75	0.968361
549.9	0.964659
550	0.962554
550.15	0.962082
550.3	0.961701
550.45	0.961374
550.5	0.96127
550.65	0.963817
550.8	0.967263
550.95	0.971621
551.1	0.976912
551.25	0.983155
551.4	0.990363
551.5	0.995709
551.65	0.996226
551.8	0.996635
551.95	0.996982
552	0.997092
552.15	0.98996
552.3	0.983511
552.45	0.977761
552.6	0.972714
552.75	0.968351
552.9	0.964649
553	0.962545
553.15	0.962073
553.3	0.961692
553.45	0.961365
553.5	0.961261
553.65	0.963807
553.8	0.967253
553.95	0.971611
554.1	0.976902
554.25	0.983145
554.4	0.990351
554.5	0.995698
554.65	0.996215
554.8	0.996624
554.95	0.996971
555	0.997081
555.15	0.98995
555.3	0.9835
555.45	0.977751
555.6	0.972704
555.75	0.968342
555.9	0.96464
556	0.962536
556.15	0.962064
556.3	0.961683
556.45	0.961356
556.5	0.961253
556.65	0.963798
556.8	0.967244
556.95	0.971601
557.1	0.976892
557.25	0.983134
557.4	0.990341
557.5	0.995687
557.65	0.996204
557.8	0.996613
557.95	0.996961
558	0.99707
558.15	0.989939
558.3	0.98349
558.45	0.977742
558.6	0.972695
558.75	0.968333
558.9	0.964632
559	0.962527
559.15	0.962056
559.3	0.961674
559.45	0.961348
559.5	0.961244
559.65	0.96379
559.8	0.967235
559.95	0.971591
560.1	0.976882
560.25	0.983124
560.4	0.99033
560.5	0.995676
560.65	0.996193
560.8	0.996603
560.95	0.99695
561	0.99706
561.15	0.989929
561.3	0.98348
561.45	0.977732
561.6	0.972686
561.75	0.968324
561.9	0.964623
562	0.962519
562.15	0.962047
562.3	0.961666
562.45	0.96134
562.5	0.961236
562.65	0.963781
562.8	0.967226
562.95	0.971582
563.1	0.976873
563.25	0.983114
563.4	0.99032
563.5	0.995666
563.65	0.996183
563.8	0.996592
563.95	0.99694
564	0.99705
564.15	0.989919
564.3	0.983471
564.45	0.977723
564.6	0.972677
564.75	0.968315
564.9	0.964615
565	0.962511
565.15	0.962039
565.3	0.961658
565.45	0.961332
565.5	0.961228
565.65	0.963773
565.8	0.967217
565.95	0.971573
566.1	0.976864
566.25	0.983105
566.4	0.990311
566.5	0.995656
566.65	0.996173
566.8	0.996583
566.95	0.99693
567	0.99704
567.15	0.98991
567.3	0.983462
567.45	0.977714
567.6	0.972668
567.75	0.968307
567.9	0.964607
568	0.962503
568.15	0.962032
568.3	0.96165
568.45	0.961324
568.5	0.96122
568.65	0.963765
568.8	0.967209
568.95	0.971565
569.1	0.976855
569.25	0.983096
569.4	0.990301
569.5	0.995647
569.65	0.996163
569.8	0.996573
569.95	0.996921
570	0.99703
570.15	0.989901
570.3	0.983453
570.45	0.977705
570.6	0.97266
570.75	0.968299
570.9	0.964599
571	0.962496
571.15	0.962024
571.3	0.961643
571.45	0.961316
571.5	0.961213
571.65	0.963757
571.8	0.967201
571.95	0.971556
572.1	0.976846
572.25	0.983087
572.4	0.990292
572.5	0.995637
572.65	0.996154
572.8	0.996564
572.95	0.996911
573	0.997021
573.15	0.989892
573.3	0.983444
573.45	0.977697
573.6	0.972652
573.75	0.968291
573.9	0.964592
574	0.962489
574.15	0.962017
574.3	0.961636
574.45	0.961309
574.5	0.961205
574.65	0.963749
574.8	0.967193
574.95	0.971548
575.1	0.976838
575.25	0.983078
575.4	0.990283
575.5	0.995628
575.65	0.996145
575.8	0.996555
575.95	0.996902
576	0.997012
576.15	0.989883
576.3	0.983436
576.45	0.977689
576.6	0.972644
576.75	0.968284
576.9	0.964585
577	0.962481
577.15	0.96201
577.3	0.961629
577.45	0.961302
577.5	0.961198
577.65	0.963742
577.8	0.967185
577.95	0.97154
578.1	0.976829
578.25	0.98307
578.4	0.990274
578.5	0.995619
578.65	0.996136
578.8	0.996546
578.95	0.996894
579	0.997004
579.15	0.989875
579.3	0.983428
579.45	0.977681
579.6	0.972637
579.75	0.968276
579.9	0.964578
580	0.962475
580.15	0.962003
580.3	0.961622
580.45	0.961295
580.5	0.961191
580.65	0.963735
580.8	0.967178
580.95	0.971533
581.1	0.976821
581.25	0.983061
581.4	0.990266
581.5	0.995611
581.65	0.996128
581.8	0.996538
581.95	0.996885
582	0.996995
582.15	0.989866
582.3	0.98342
582.45	0.977673
582.6	0.972629
582.75	0.968269
582.9	0.964571
583	0.962468
583.15	0.961996
583.3	0.961615
583.45	0.961288
583.5	0.961185
583.65	0.963728
583.8	0.967171
583.95	0.971525
584.1	0.976814
584.25	0.983054
584.4	0.990258
584.5	0.995603
584.65	0.99612
584.8	0.996529
584.95	0.996877
585	0.996987
585.15	0.989859
585.3	0.983412
585.45	0.977666
585.6	0.972622
585.75	0.968262
585.9	0.964564
586	0.962462
586.15	0.96199
586.3	0.961609
586.45	0.961282
586.5	0.961178
586.65	0.963721
586.8	0.967164
586.95	0.971518
587.1	0.976806
587.25	0.983046
587.4	0.99025
587.5	0.995595
587.65	0.996112
587.8	0.996521
587.95	0.996869
588	0.996979
588.15	0.989851
588.3	0.983405
588.45	0.977659
588.6	0.972615
588.75	0.968256
588.9	0.964558
589	0.962455
589.15	0.961983
589.3	0.961602
589.45	0.961276
589.5	0.961172
589.65	0.963715
589.8	0.967157
589.95	0.971511
590.1	0.976799
590.25	0.983038
590.4	0.990242
590.5	0.995587
590.65	0.996104
590.8	0.996514
590.95	0.996861
591	0.996971
591.15	0.989843
591.3	0.983397
591.45	0.977652
591.6	0.972608
591.75	0.968249
591.9	0.964551
592	0.962449
592.15	0.961977
592.3	0.961596
592.45	0.96127
592.5	0.961166
592.65	0.963708
592.8	0.967151
592.95	0.971504
593.1	0.976792
593.25	0.983031
593.4	0.990235
593.5	0.995579
593.65	0.996096
593.8	0.996506
593.95	0.996854
594	0.996964
594.15	0.989836
594.3	0.98339
594.45	0.977645
594.6	0.972602
594.75	0.968243
594.9	0.964545
595	0.962443
595.15	0.961971
595.3	0.96159
595.45	0.961264
595.5	0.96116
595.65	0.963702
595.8	0.967144
595.95	0.971498
596.1	0.976785
596.25	0.983024
596.4	0.990228
596.5	0.995572
596.65	0.996089
596.8	0.996499
596.95	0.996846
597	0.996957
597.15	0.989829
597.3	0.983384
597.45	0.977638
597.6	0.972595
597.75	0.968237
597.9	0.964539
598	0.962438
598.15	0.961966
598.3	0.961585
598.45	0.961258
598.5	0.961154
598.65	0.963696
598.8	0.967138
598.95	0.971491
599.1	0.976779
599.25	0.983017
599.4	0.990221
599.5	0.995565
599.65	0.996082
599.8	0.996492
599.95	0.996839
600	0.996949
600.15	0.989822
600.3	0.983377
600.45	0.977632
600.6	0.972589
600.75	0.968231
600.9	0.964534
601	0.962432
601.15	0.96196
601.3	0.961579
601.45	0.961252
601.5	0.961149
601.65	0.963691
601.8	0.967132
601.95	0.971485
602.1	0.976772
602.25	0.983011
602.4	0.990214
602.5	0.995558
602.65	0.996075
602.8	0.996485
602.95	0.996833
603	0.996943
603.15	0.989816
603.3	0.983371
603.45	0.977626
603.6	0.972583
603.75	0.968225
603.9	0.964528
