x	N1	N8	N15	N22	N29	N36	N43	N50	N57	N64	N71	N78	N85	N92	N99	N106	N113	N120	N127	N134	N141	N148	N155	N162	N169	N176
12.4955	0.00130951	0.00129948	0.00123415	0.00107779	0.000862169	0.000646495	0.000466834	0.000330812	0.000232413	0.000162666	0.000113656	7.93364e-05	5.53332e-05	3.85496e-05	2.68132e-05	1.86047e-05	1.28625e-05	8.84486e-06	6.03352e-06	4.06609e-06	2.68913e-06	1.72538e-06	1.05082e-06	5.78656e-07	2.48152e-07	1.12067e-07
13.0534	0.00130975	0.00129768	0.00122713	0.00106572	0.00084844	0.000634259	0.000457268	0.000323792	0.000227409	0.000159144	0.00011119	7.7615e-05	5.41329e-05	3.77137e-05	2.62321e-05	1.82016e-05	1.25839e-05	8.65331e-06	5.90287e-06	3.97805e-06	2.63091e-06	1.68802e-06	1.02807e-06	5.66129e-07	2.4278e-07	1.09641e-07
13.6353	0.00130995	0.00129567	0.00121976	0.00105346	0.000834759	0.000622196	0.000447886	0.000316925	0.000222519	0.000155703	0.000108783	7.59339e-05	5.29607e-05	3.68974e-05	2.56645e-05	1.78079e-05	1.23118e-05	8.46623e-06	5.77527e-06	3.89207e-06	2.57405e-06	1.65154e-06	1.00585e-06	5.53895e-07	2.37534e-07	1.07271e-07
14.2421	0.00131008	0.00129343	0.00121202	0.001041	0.000821133	0.000610307	0.000438686	0.000310207	0.00021774	0.000152343	0.000106431	7.4292e-05	5.18159e-05	3.61002e-05	2.51102e-05	1.74234e-05	1.2046e-05	8.28351e-06	5.65065e-06	3.80809e-06	2.51851e-06	1.61591e-06	9.84154e-07	5.41946e-07	2.3241e-07	1.04957e-07
14.875	0.00131012	0.00129096	0.00120393	0.00102837	0.000807574	0.000598593	0.000429666	0.000303635	0.000213069	0.000149059	0.000104134	7.26884e-05	5.06978e-05	3.53215e-05	2.45688e-05	1.70479e-05	1.17864e-05	8.10504e-06	5.52892e-06	3.72606e-06	2.46426e-06	1.58111e-06	9.62958e-07	5.30274e-07	2.27404e-07	1.02697e-07
15.5351	0.00131006	0.00128824	0.00119549	0.00101558	0.000794089	0.000587055	0.000420824	0.000297206	0.000208504	0.000145852	0.00010189	7.1122e-05	4.96057e-05	3.45609e-05	2.404e-05	1.6681e-05	1.15329e-05	7.93071e-06	5.41001e-06	3.64593e-06	2.41127e-06	1.54711e-06	9.42253e-07	5.18873e-07	2.22515e-07	1.00489e-07
16.2235	0.00130988	0.00128527	0.00118672	0.00100265	0.000780685	0.000575693	0.000412157	0.000290917	0.000204043	0.000142718	9.96983e-05	6.9592e-05	4.85389e-05	3.3818e-05	2.35234e-05	1.63227e-05	1.12852e-05	7.76041e-06	5.29386e-06	3.56766e-06	2.35951e-06	1.5139e-06	9.22028e-07	5.07735e-07	2.17739e-07	9.83319e-08
16.9414	0.00130954	0.00128203	0.00117761	0.000989582	0.000767369	0.000564509	0.000403661	0.000284765	0.000199683	0.000139656	9.75569e-05	6.80972e-05	4.74967e-05	3.30922e-05	2.30187e-05	1.59726e-05	1.10432e-05	7.59404e-06	5.18038e-06	3.49119e-06	2.30894e-06	1.48146e-06	9.02267e-07	4.96854e-07	2.13073e-07	9.62246e-08
17.6902	0.00130904	0.00127852	0.00116819	0.0009764	0.000754149	0.000553499	0.000395333	0.000278746	0.00019542	0.000136664	9.54647e-05	6.66368e-05	4.64784e-05	3.23831e-05	2.25256e-05	1.56306e-05	1.08067e-05	7.43148e-06	5.0695e-06	3.41647e-06	2.25953e-06	1.44975e-06	8.8296e-07	4.86222e-07	2.08513e-07	9.41656e-08
18.4711	0.00130833	0.00127472	0.00115847	0.000963116	0.00074103	0.000542665	0.000387171	0.000272857	0.000191253	0.00013374	9.34202e-05	6.52098e-05	4.54835e-05	3.16901e-05	2.20438e-05	1.52963e-05	1.05757e-05	7.27262e-06	4.96115e-06	3.34346e-06	2.21124e-06	1.41877e-06	8.64093e-07	4.75833e-07	2.04058e-07	9.21535e-08
19.2856	0.0013074	0.00127062	0.00114845	0.000949747	0.000728017	0.000532005	0.00037917	0.000267095	0.000187178	0.000130882	9.1422e-05	6.38151e-05	4.4511e-05	3.10129e-05	2.15729e-05	1.49696e-05	1.03499e-05	7.11736e-06	4.85525e-06	3.2721e-06	2.16405e-06	1.38849e-06	8.45652e-07	4.65678e-07	1.99703e-07	9.0187e-08
20.135	0.00130621	0.00126622	0.00113816	0.000936307	0.000715117	0.000521516	0.000371328	0.000261456	0.000183194	0.000128087	8.94687e-05	6.24518e-05	4.35605e-05	3.03509e-05	2.11125e-05	1.46503e-05	1.01292e-05	6.96559e-06	4.75173e-06	3.20233e-06	2.11791e-06	1.3589e-06	8.27625e-07	4.55751e-07	1.95446e-07	8.82645e-08
21.0209	0.00130474	0.0012615	0.0011276	0.000922812	0.000702335	0.000511198	0.00036364	0.000255937	0.000179296	0.000125355	8.7559e-05	6.1119e-05	4.26312e-05	2.97036e-05	2.06625e-05	1.43381e-05	9.91334e-06	6.8172e-06	4.65051e-06	3.13413e-06	2.07281e-06	1.32995e-06	8.09999e-07	4.46046e-07	1.91284e-07	8.63849e-08
21.9448	0.00130297	0.00125646	0.00111679	0.000909271	0.000689668	0.000501043	0.000356097	0.00025053	0.000175481	0.000122681	8.56899e-05	5.98145e-05	4.17217e-05	2.90702e-05	2.0222e-05	1.40325e-05	9.7021e-06	6.67196e-06	4.55144e-06	3.06737e-06	2.02865e-06	1.30163e-06	7.92747e-07	4.36546e-07	1.8721e-07	8.4545e-08
22.9084	0.00130085	0.00125107	0.00110575	0.000895715	0.000677139	0.000491063	0.000348709	0.000245241	0.000171751	0.000120067	8.38636e-05	5.854e-05	4.08331e-05	2.84513e-05	1.97916e-05	1.37339e-05	9.49571e-06	6.53005e-06	4.45465e-06	3.00214e-06	1.98552e-06	1.27395e-06	7.75892e-07	4.27264e-07	1.8323e-07	8.27475e-08
23.9133	0.00129836	0.00124534	0.0010945	0.000882153	0.000664743	0.00048125	0.000341465	0.000240063	0.000168101	0.00011751	8.20769e-05	5.72931e-05	3.99637e-05	2.78458e-05	1.93705e-05	1.34418e-05	9.29379e-06	6.39122e-06	4.35995e-06	2.93832e-06	1.94331e-06	1.24687e-06	7.594e-07	4.18183e-07	1.79335e-07	8.09888e-08
24.9614	0.00129548	0.00123926	0.00108304	0.0008686	0.000652488	0.000471604	0.000334364	0.000234993	0.00016453	0.000115008	8.03289e-05	5.60732e-05	3.91132e-05	2.72534e-05	1.89586e-05	1.3156e-05	9.09623e-06	6.25538e-06	4.26729e-06	2.87588e-06	1.90202e-06	1.22038e-06	7.43265e-07	4.09297e-07	1.75525e-07	7.9268e-08
26.0545	0.00129216	0.0012328	0.00107139	0.000855071	0.000640378	0.000462122	0.000327402	0.000230028	0.000161034	0.00011256	7.86185e-05	5.48797e-05	3.82809e-05	2.66737e-05	1.85555e-05	1.28764e-05	8.90292e-06	6.12246e-06	4.17662e-06	2.81478e-06	1.86161e-06	1.19445e-06	7.27476e-07	4.00603e-07	1.71797e-07	7.75842e-08
27.1945	0.00128839	0.00122597	0.00105957	0.000841581	0.00062842	0.000452807	0.000320578	0.000225167	0.000157613	0.000110165	7.6945e-05	5.37118e-05	3.74666e-05	2.61066e-05	1.81611e-05	1.26028e-05	8.71377e-06	5.9924e-06	4.08791e-06	2.755e-06	1.82208e-06	1.16909e-06	7.12026e-07	3.92095e-07	1.68148e-07	7.59366e-08
28.3835	0.00128413	0.00121874	0.00104759	0.000828145	0.000616619	0.000443657	0.000313891	0.000220407	0.000154264	0.000107821	7.53075e-05	5.25691e-05	3.66699e-05	2.55516e-05	1.77752e-05	1.2335e-05	8.52868e-06	5.86513e-06	4.0011e-06	2.6965e-06	1.78339e-06	1.14426e-06	6.96909e-07	3.83771e-07	1.64578e-07	7.43244e-08
29.6235	0.00127936	0.00121112	0.00103545	0.000814777	0.00060498	0.000434673	0.000307339	0.000215748	0.000150988	0.000105528	7.37056e-05	5.14512e-05	3.58904e-05	2.50087e-05	1.73976e-05	1.20731e-05	8.3476e-06	5.74062e-06	3.91616e-06	2.63926e-06	1.74553e-06	1.11998e-06	6.82118e-07	3.75626e-07	1.61085e-07	7.2747e-08
30.9167	0.00127404	0.00120308	0.00102318	0.000801488	0.000593509	0.000425856	0.000300921	0.000211189	0.000147782	0.000103284	7.21385e-05	5.03576e-05	3.51279e-05	2.44776e-05	1.70282e-05	1.18168e-05	8.17045e-06	5.61881e-06	3.83308e-06	2.58327e-06	1.70851e-06	1.09622e-06	6.67648e-07	3.67658e-07	1.57668e-07	7.12039e-08
32.2655	0.00126816	0.00119462	0.00101078	0.00078829	0.000582211	0.000417206	0.000294636	0.000206727	0.000144647	0.00010109	7.0606e-05	4.92882e-05	3.43822e-05	2.39582e-05	1.6667e-05	1.15662e-05	7.9972e-06	5.49968e-06	3.75182e-06	2.52851e-06	1.67229e-06	1.07298e-06	6.53496e-07	3.59865e-07	1.54326e-07	6.96946e-08
33.6721	0.00126168	0.00118573	0.000998261	0.000775192	0.00057109	0.000408725	0.000288484	0.000202363	0.000141581	9.89449e-05	6.91075e-05	4.82425e-05	3.36531e-05	2.34503e-05	1.63138e-05	1.13212e-05	7.82779e-06	5.3832e-06	3.67236e-06	2.47496e-06	1.63688e-06	1.05026e-06	6.39658e-07	3.52245e-07	1.51059e-07	6.82189e-08
35.1392	0.00125459	0.00117639	0.000985624	0.000762204	0.000560149	0.000400412	0.000282464	0.000198096	0.000138584	9.6848e-05	6.76429e-05	4.72205e-05	3.29404e-05	2.29539e-05	1.59686e-05	1.10816e-05	7.6622e-06	5.26933e-06	3.59469e-06	2.42262e-06	1.60226e-06	1.02805e-06	6.26132e-07	3.44796e-07	1.47864e-07	6.67763e-08
36.6692	0.00124686	0.00116659	0.000972876	0.000749331	0.000549391	0.000392267	0.000276575	0.000193925	0.000135655	9.47989e-05	6.62118e-05	4.62217e-05	3.2244e-05	2.24688e-05	1.56312e-05	1.08475e-05	7.50038e-06	5.15806e-06	3.51879e-06	2.37147e-06	1.56843e-06	1.00635e-06	6.12913e-07	3.37517e-07	1.44743e-07	6.53666e-08
38.2649	0.00123847	0.00115634	0.000960021	0.000736579	0.000538818	0.00038429	0.000270817	0.000189848	0.000132793	9.27972e-05	6.48137e-05	4.52461e-05	3.15637e-05	2.19949e-05	1.53016e-05	1.06189e-05	7.34229e-06	5.04936e-06	3.44464e-06	2.3215e-06	1.53538e-06	9.85145e-07	6e-07	3.30406e-07	1.41693e-07	6.39894e-08
39.9291	0.00122941	0.0011456	0.000947058	0.000723948	0.000528429	0.00037648	0.000265187	0.000185866	0.000129998	9.08423e-05	6.34484e-05	4.42933e-05	3.08993e-05	2.1532e-05	1.49797e-05	1.03955e-05	7.18789e-06	4.94319e-06	3.37221e-06	2.27269e-06	1.50311e-06	9.64435e-07	5.87387e-07	3.2346e-07	1.38715e-07	6.26443e-08
41.6648	0.00121965	0.00113438	0.000933987	0.00071144	0.000518224	0.000368835	0.000259685	0.000181975	0.000127269	8.89332e-05	6.21151e-05	4.33629e-05	3.02505e-05	2.10801e-05	1.46654e-05	1.01774e-05	7.03712e-06	4.83951e-06	3.30149e-06	2.22503e-06	1.47159e-06	9.44211e-07	5.7507e-07	3.16678e-07	1.35806e-07	6.13308e-08
43.475	0.00120919	0.00112267	0.000920805	0.000699052	0.000508198	0.000361351	0.000254307	0.000178175	0.000124603	8.70692e-05	6.08133e-05	4.24544e-05	2.96169e-05	2.06388e-05	1.43584e-05	9.96448e-06	6.88989e-06	4.73827e-06	3.23243e-06	2.17849e-06	1.44081e-06	9.24463e-07	5.63042e-07	3.10055e-07	1.32966e-07	6.00481e-08
45.3629	0.001198	0.00111044	0.0009075	0.000686776	0.000498344	0.000354022	0.000249048	0.000174462	0.000121999	8.52485e-05	5.95417e-05	4.15671e-05	2.89982e-05	2.02077e-05	1.40586e-05	9.75646e-06	6.74608e-06	4.63938e-06	3.16497e-06	2.13303e-06	1.41074e-06	9.05172e-07	5.51294e-07	3.03585e-07	1.30191e-07	5.87951e-08
47.3318	0.00118608	0.00109771	0.000894079	0.000674614	0.000488662	0.000346846	0.000243907	0.000170835	0.000119456	8.34704e-05	5.83e-05	4.07005e-05	2.83939e-05	1.97868e-05	1.37658e-05	9.55332e-06	6.60564e-06	4.54281e-06	3.0991e-06	2.08864e-06	1.38138e-06	8.86334e-07	5.39821e-07	2.97267e-07	1.27482e-07	5.75716e-08
49.3853	0.00117343	0.00108446	0.000880527	0.000662551	0.000479138	0.000339814	0.000238878	0.000167288	0.000116971	8.17326e-05	5.70865e-05	3.98537e-05	2.78033e-05	1.93754e-05	1.34797e-05	9.35478e-06	6.46838e-06	4.44842e-06	3.03471e-06	2.04525e-06	1.35269e-06	8.67923e-07	5.28607e-07	2.91092e-07	1.24834e-07	5.63757e-08
51.5269	0.00116004	0.00107068	0.000866834	0.000650576	0.000469764	0.000332918	0.000233954	0.000163818	0.000114539	8.00331e-05	5.58997e-05	3.90255e-05	2.72258e-05	1.8973e-05	1.31999e-05	9.16061e-06	6.33414e-06	4.35611e-06	2.97174e-06	2.00281e-06	1.32462e-06	8.49916e-07	5.17641e-07	2.85053e-07	1.22244e-07	5.52062e-08
53.7605	0.0011459	0.00105637	0.000852989	0.000638676	0.000460526	0.000326148	0.000229128	0.00016042	0.000112159	7.83693e-05	5.4738e-05	3.82148e-05	2.66604e-05	1.85792e-05	1.29259e-05	8.97053e-06	6.20273e-06	4.26575e-06	2.9101e-06	1.96127e-06	1.29715e-06	8.32288e-07	5.06905e-07	2.79141e-07	1.19709e-07	5.40612e-08
56.09	0.00113101	0.00104152	0.000838979	0.000626836	0.00045141	0.000319493	0.000224391	0.000157087	0.000109825	7.67385e-05	5.35993e-05	3.74201e-05	2.61063e-05	1.81931e-05	1.26574e-05	8.78422e-06	6.07392e-06	4.17717e-06	2.84968e-06	1.92055e-06	1.27022e-06	8.1501e-07	4.96381e-07	2.73347e-07	1.17224e-07	5.29389e-08
58.5194	0.00111537	0.00102612	0.00082479	0.000615038	0.000442402	0.000312941	0.000219736	0.000153814	0.000107534	7.51375e-05	5.24815e-05	3.66401e-05	2.55623e-05	1.78142e-05	1.23938e-05	8.60133e-06	5.94747e-06	4.09022e-06	2.79037e-06	1.88058e-06	1.24378e-06	7.98048e-07	4.86051e-07	2.67658e-07	1.14784e-07	5.18372e-08
61.0532	0.001099	0.00101018	0.00081041	0.000603263	0.000433483	0.000306478	0.000215153	0.000150594	0.000105281	7.3563e-05	5.13822e-05	3.5873e-05	2.50273e-05	1.74415e-05	1.21346e-05	8.42146e-06	5.82312e-06	4.00471e-06	2.73203e-06	1.84127e-06	1.21778e-06	7.81366e-07	4.75891e-07	2.62063e-07	1.12385e-07	5.07537e-08
63.6958	0.00108189	0.000993695	0.000795823	0.000591493	0.000424636	0.000300091	0.00021063	0.000147419	0.000103059	7.20113e-05	5.02989e-05	3.5117e-05	2.45002e-05	1.70742e-05	1.18791e-05	8.24421e-06	5.70057e-06	3.92044e-06	2.67455e-06	1.80252e-06	1.19216e-06	7.64926e-07	4.65879e-07	2.56549e-07	1.1002e-07	4.96859e-08
66.4518	0.00106405	0.00097666	0.000781015	0.000579705	0.000415841	0.000293765	0.000206158	0.000144281	0.000100865	7.04785e-05	4.92288e-05	3.43704e-05	2.39795e-05	1.67114e-05	1.16268e-05	8.06913e-06	5.57952e-06	3.8372e-06	2.61776e-06	1.76426e-06	1.16685e-06	7.48688e-07	4.55989e-07	2.51103e-07	1.07685e-07	4.86312e-08
69.3261	0.00104549	0.000959079	0.000765972	0.000567879	0.00040708	0.000287483	0.000201724	0.000141173	9.86918e-05	6.89608e-05	4.81694e-05	3.3631e-05	2.34639e-05	1.63523e-05	1.1377e-05	7.89577e-06	5.45967e-06	3.75478e-06	2.56154e-06	1.72637e-06	1.14179e-06	7.32609e-07	4.46196e-07	2.45711e-07	1.05372e-07	4.75868e-08
72.3238	0.00102623	0.00094095	0.000750674	0.000555993	0.000398331	0.000281231	0.000197317	0.000138086	9.65339e-05	6.74539e-05	4.71174e-05	3.2897e-05	2.2952e-05	1.59956e-05	1.11289e-05	7.72363e-06	5.34066e-06	3.67294e-06	2.50571e-06	1.68874e-06	1.11691e-06	7.16644e-07	4.36473e-07	2.40356e-07	1.03076e-07	4.65498e-08
75.4502	0.00100627	0.000922286	0.00073512	0.000544029	0.000389577	0.000274993	0.000192927	0.000135012	9.43861e-05	6.59542e-05	4.60706e-05	3.21665e-05	2.24426e-05	1.56407e-05	1.08821e-05	7.55234e-06	5.22223e-06	3.5915e-06	2.45016e-06	1.6513e-06	1.09215e-06	7.00757e-07	4.26797e-07	2.35028e-07	1.00791e-07	4.55179e-08
78.7108	0.000985648	0.000903088	0.000719292	0.000531967	0.000380798	0.000268754	0.000188542	0.000131943	9.22423e-05	6.44574e-05	4.50258e-05	3.14375e-05	2.19342e-05	1.52865e-05	1.06357e-05	7.38138e-06	5.10403e-06	3.51022e-06	2.39471e-06	1.61393e-06	1.06743e-06	6.849e-07	4.17139e-07	2.2971e-07	9.85104e-08	4.44879e-08
82.1114	0.000964368	0.000883364	0.00070318	0.000519787	0.000371976	0.0002625	0.00018415	0.000128872	9.00971e-05	6.29598e-05	4.39805e-05	3.07081e-05	2.14255e-05	1.49321e-05	1.03892e-05	7.21033e-06	4.98577e-06	3.42889e-06	2.33923e-06	1.57654e-06	1.0427e-06	6.69034e-07	4.07476e-07	2.24389e-07	9.62284e-08	4.34574e-08
85.658	0.000942453	0.000863125	0.000686776	0.000507473	0.000363094	0.000256217	0.000179743	0.00012579	8.79454e-05	6.14577e-05	4.29321e-05	2.99765e-05	2.09153e-05	1.45767e-05	1.01419e-05	7.03875e-06	4.86714e-06	3.34731e-06	2.28358e-06	1.53904e-06	1.0179e-06	6.53119e-07	3.97783e-07	2.19051e-07	9.39395e-08	4.24237e-08
89.3569	0.000919927	0.000842383	0.000670074	0.000495009	0.000354137	0.000249892	0.00017531	0.000122692	8.57823e-05	5.99477e-05	4.18782e-05	2.92411e-05	2.04024e-05	1.42193e-05	9.89335e-06	6.86628e-06	4.74789e-06	3.26531e-06	2.22764e-06	1.50134e-06	9.92966e-07	6.37121e-07	3.8804e-07	2.13686e-07	9.16385e-08	4.13845e-08
93.2146	0.000896815	0.000821152	0.000653071	0.000482384	0.00034509	0.000243513	0.000170843	0.000119571	8.36035e-05	5.84269e-05	4.08167e-05	2.85004e-05	1.98858e-05	1.38594e-05	9.64299e-06	6.69255e-06	4.62777e-06	3.1827e-06	2.17129e-06	1.46336e-06	9.6785e-07	6.21006e-07	3.78225e-07	2.08281e-07	8.93207e-08	4.03378e-08
97.2378	0.000873143	0.000799449	0.000635766	0.000469586	0.000335943	0.000237072	0.000166335	0.000116422	8.14052e-05	5.68924e-05	3.97456e-05	2.7753e-05	1.93646e-05	1.34963e-05	9.39037e-06	6.51725e-06	4.50657e-06	3.09936e-06	2.11443e-06	1.42505e-06	9.42507e-07	6.04746e-07	3.68322e-07	2.02827e-07	8.6982e-08	3.92816e-08
101.434	0.000848942	0.000777295	0.000618163	0.000456608	0.000326687	0.000230561	0.000161778	0.000113241	7.91842e-05	5.53421e-05	3.86635e-05	2.69979e-05	1.88379e-05	1.31293e-05	9.13513e-06	6.34013e-06	4.38411e-06	3.01514e-06	2.05698e-06	1.38633e-06	9.16901e-07	5.88316e-07	3.58315e-07	1.97317e-07	8.46189e-08	3.82144e-08
105.81	0.000824238	0.000754706	0.000600262	0.000443446	0.000317312	0.000223971	0.00015717	0.000110022	7.69376e-05	5.3774e-05	3.75689e-05	2.62341e-05	1.83052e-05	1.27581e-05	8.87691e-06	6.16095e-06	4.26022e-06	2.92994e-06	1.99886e-06	1.34716e-06	8.90994e-07	5.71694e-07	3.48192e-07	1.91742e-07	8.22282e-08	3.71348e-08
110.374	0.000799074	0.000731719	0.000582081	0.000430101	0.000307818	0.000217301	0.000152505	0.000106765	7.46643e-05	5.21871e-05	3.64613e-05	2.54611e-05	1.77661e-05	1.23825e-05	8.61561e-06	5.97961e-06	4.13484e-06	2.84372e-06	1.94004e-06	1.30752e-06	8.64778e-07	5.54872e-07	3.37947e-07	1.86101e-07	7.98088e-08	3.60422e-08
115.134	0.000773484	0.000708355	0.000563629	0.000416575	0.000298203	0.000210548	0.000147783	0.000103468	7.23627e-05	5.05804e-05	3.53397e-05	2.46784e-05	1.72201e-05	1.20021e-05	8.351e-06	5.79599e-06	4.00789e-06	2.75641e-06	1.88048e-06	1.26738e-06	8.3823e-07	5.37839e-07	3.27572e-07	1.80388e-07	7.73588e-08	3.49358e-08
120.098	0.000747507	0.000684647	0.000544923	0.000402874	0.000288467	0.000203711	0.000143003	0.00010013	7.00326e-05	4.89538e-05	3.42042e-05	2.38859e-05	1.66674e-05	1.1617e-05	8.08307e-06	5.61006e-06	3.87933e-06	2.668e-06	1.82017e-06	1.22673e-06	8.11347e-07	5.2059e-07	3.17067e-07	1.74603e-07	7.4878e-08	3.38154e-08
125.276	0.000721185	0.00066063	0.000525981	0.000389006	0.000278616	0.000196794	0.000138166	9.67526e-05	6.76744e-05	4.73074e-05	3.30548e-05	2.30837e-05	1.61079e-05	1.12271e-05	7.81185e-06	5.42185e-06	3.74919e-06	2.57851e-06	1.75911e-06	1.18558e-06	7.84134e-07	5.03129e-07	3.06433e-07	1.68747e-07	7.23666e-08	3.26813e-08
130.675	0.000694565	0.000636343	0.000506829	0.000374986	0.000268655	0.000189799	0.000133275	9.33364e-05	6.52892e-05	4.5642e-05	3.18922e-05	2.22722e-05	1.55418e-05	1.08327e-05	7.53747e-06	5.23144e-06	3.61754e-06	2.48797e-06	1.69735e-06	1.14396e-06	7.56603e-07	4.85465e-07	2.95674e-07	1.62822e-07	6.98259e-08	3.15339e-08
136.307	0.000667695	0.000611826	0.000487494	0.00036083	0.000258596	0.000182734	0.000128333	8.98846e-05	6.28789e-05	4.3959e-05	3.07171e-05	2.14521e-05	1.49697e-05	1.0434e-05	7.26014e-06	5.03898e-06	3.48446e-06	2.39645e-06	1.63492e-06	1.10188e-06	7.28776e-07	4.6761e-07	2.848e-07	1.56834e-07	6.72578e-08	3.03741e-08
142.18	0.000640624	0.000587123	0.000468005	0.000346556	0.00024845	0.000175605	0.000123346	8.64007e-05	6.04458e-05	4.226e-05	2.95308e-05	2.0624e-05	1.43921e-05	1.00315e-05	6.98012e-06	4.84465e-06	3.3501e-06	2.30405e-06	1.57188e-06	1.0594e-06	7.00677e-07	4.49581e-07	2.73819e-07	1.50787e-07	6.46648e-08	2.92031e-08
148.305	0.000613414	0.000562288	0.000448402	0.00033219	0.000238234	0.000168425	0.000118322	8.28901e-05	5.79939e-05	4.05477e-05	2.83352e-05	1.97895e-05	1.38099e-05	9.62585e-06	6.69788e-06	4.64878e-06	3.21466e-06	2.2109e-06	1.50834e-06	1.01657e-06	6.72355e-07	4.31409e-07	2.62751e-07	1.44692e-07	6.2051e-08	2.80227e-08
154.694	0.000586121	0.00053737	0.000428722	0.000317757	0.000227965	0.000161205	0.000113268	7.93582e-05	5.55268e-05	3.88246e-05	2.7132e-05	1.89495e-05	1.3224e-05	9.21752e-06	6.4138e-06	4.45164e-06	3.07835e-06	2.11716e-06	1.44438e-06	9.73473e-07	6.43848e-07	4.13118e-07	2.51611e-07	1.38558e-07	5.94202e-08	2.68346e-08
161.357	0.000558806	0.000512425	0.000409005	0.000303287	0.000217663	0.000153959	0.000108194	7.58117e-05	5.30491e-05	3.7094e-05	2.59234e-05	1.81058e-05	1.26354e-05	8.80735e-06	6.12844e-06	4.2536e-06	2.94141e-06	2.02298e-06	1.38014e-06	9.30174e-07	6.15211e-07	3.94743e-07	2.4042e-07	1.32395e-07	5.67774e-08	2.56411e-08
168.305	0.000531534	0.00048751	0.000389296	0.00028881	0.00020735	0.000146701	0.000103111	7.22579e-05	5.05661e-05	3.53594e-05	2.4712e-05	1.72601e-05	1.20454e-05	8.39618e-06	5.84238e-06	4.05507e-06	2.80413e-06	1.92858e-06	1.31573e-06	8.86767e-07	5.86503e-07	3.76323e-07	2.29202e-07	1.26217e-07	5.4128e-08	2.44446e-08
175.552	0.000504372	0.000462687	0.000369643	0.000274362	0.00019705	0.000139449	9.80304e-05	6.8705e-05	4.80832e-05	3.36249e-05	2.35005e-05	1.64143e-05	1.14553e-05	7.98495e-06	5.55627e-06	3.8565e-06	2.66683e-06	1.83415e-06	1.25132e-06	8.43353e-07	5.57789e-07	3.579e-07	2.17981e-07	1.20038e-07	5.14781e-08	2.32479e-08
183.11	0.00047739	0.000438019	0.000350096	0.000259978	0.000186788	0.00013222	9.29645e-05	6.51618e-05	4.56068e-05	3.18947e-05	2.2292e-05	1.55705e-05	1.08666e-05	7.57468e-06	5.27082e-06	3.6584e-06	2.52985e-06	1.73994e-06	1.18705e-06	8.00037e-07	5.29141e-07	3.39518e-07	2.06785e-07	1.13873e-07	4.88343e-08	2.20539e-08
190.993	0.000450656	0.000413568	0.000330703	0.000245694	0.000176591	0.000125034	8.79264e-05	6.16372e-05	4.31431e-05	3.01731e-05	2.10894e-05	1.47309e-05	1.02808e-05	7.16639e-06	4.98675e-06	3.46125e-06	2.39352e-06	1.64619e-06	1.12308e-06	7.5693e-07	5.0063e-07	3.21225e-07	1.95644e-07	1.07738e-07	4.62031e-08	2.08657e-08
199.214	0.00042425	0.000389409	0.000311524	0.000231554	0.000166488	0.000117911	8.2931e-05	5.81417e-05	4.06993e-05	2.84654e-05	1.98965e-05	1.38979e-05	9.69959e-06	6.76133e-06	4.70492e-06	3.26565e-06	2.25827e-06	1.55317e-06	1.05963e-06	7.14161e-07	4.72344e-07	3.03075e-07	1.8459e-07	1.0165e-07	4.35926e-08	1.96867e-08
207.788	0.000398242	0.000365605	0.00029261	0.000217596	0.000156509	0.000110871	7.79923e-05	5.46852e-05	3.82824e-05	2.67763e-05	1.87164e-05	1.30739e-05	9.12465e-06	6.36062e-06	4.42612e-06	3.07215e-06	2.12447e-06	1.46114e-06	9.96846e-07	6.7185e-07	4.4436e-07	2.85119e-07	1.73654e-07	9.56282e-08	4.101e-08	1.85204e-08
216.73	0.000372706	0.000342224	0.000274016	0.000203862	0.000146682	0.000103935	7.31251e-05	5.12779e-05	3.58997e-05	2.51109e-05	1.75529e-05	1.22614e-05	8.5577e-06	5.96547e-06	4.15117e-06	2.88132e-06	1.99252e-06	1.3704e-06	9.34935e-07	6.30125e-07	4.16763e-07	2.67412e-07	1.62869e-07	8.96893e-08	3.84631e-08	1.73702e-08
226.056	0.000347716	0.000319334	0.000255796	0.000190391	0.000137038	9.71242e-05	6.83442e-05	4.79304e-05	3.35584e-05	2.34743e-05	1.64094e-05	1.14629e-05	8.00049e-06	5.5771e-06	3.88095e-06	2.69377e-06	1.86283e-06	1.2812e-06	8.74085e-07	5.89113e-07	3.89638e-07	2.50008e-07	1.52269e-07	8.38521e-08	3.59599e-08	1.62397e-08
235.782	0.000323342	0.000297001	0.000238005	0.000177226	0.000127605	9.04599e-05	6.36647e-05	4.46532e-05	3.1266e-05	2.18717e-05	1.52895e-05	1.06808e-05	7.45477e-06	5.19673e-06	3.61628e-06	2.51008e-06	1.7358e-06	1.19384e-06	8.14485e-07	5.48946e-07	3.63072e-07	2.32962e-07	1.41887e-07	7.81349e-08	3.35081e-08	1.51325e-08
245.926	0.000299654	0.000275289	0.000220694	0.000164405	0.000118412	8.39626e-05	5.91009e-05	4.14563e-05	2.90295e-05	2.03081e-05	1.41969e-05	9.91776e-06	6.92226e-06	4.82557e-06	3.35802e-06	2.33083e-06	1.61185e-06	1.10859e-06	7.56326e-07	5.09748e-07	3.37147e-07	2.16328e-07	1.31756e-07	7.25558e-08	3.11155e-08	1.4052e-08
