Nondimentionalized time,Theory radial position 2.97133177mm,FEM radial position 2.97133177mm,Theory radial position 2.99800829mm,FEM radial position 2.99800829mm,Theory radial position 0.0mm,FEM radial position 0.0mm,Theory radial position 2.95887294mm,FEM radial position 2.95887294mm,Theory radial position 1.53020521mm,FEM radial position 1.53020521mm,Theory radial position 2.99922927mm,FEM radial position 2.99922927mm,Theory radial position 2.99043116mm,FEM radial position 2.99043116mm,Theory radial position 2.98005295mm,FEM radial position 2.98005295mm,Theory radial position 0.900120712mm,FEM radial position 0.900120712mm,Theory radial position 1.97126436mm,FEM radial position 1.97126436mm,Theory radial position 2.75330634mm,FEM radial position 2.75330634mm,Theory radial position 2.49612475mm,FEM radial position 2.49612475mm,Theory radial position 2.99342252mm,FEM radial position 2.99342252mm,Theory radial position 2.64740804mm,FEM radial position 2.64740804mm,Theory radial position 2.99872651mm,FEM radial position 2.99872651mm,Theory radial position 2.82743515mm,FEM radial position 2.82743515mm,Theory radial position 2.87932532mm,FEM radial position 2.87932532mm,Theory radial position 2.9995812mm,FEM radial position 2.9995812mm,Theory radial position 2.98615778mm,FEM radial position 2.98615778mm,Theory radial position 2.99982755mm,FEM radial position 2.99982755mm,Theory radial position 2.91564843mm,FEM radial position 2.91564843mm,Theory radial position 2.94107462mm,FEM radial position 2.94107462mm,Theory radial position 2.99698225mm,FEM radial position 2.99698225mm,Theory radial position 3.0mm,FEM radial position 3.0mm,Theory radial position 2.99551648mm,FEM radial position 2.99551648mm,Theory radial position 2.28000576mm,FEM radial position 2.28000576mm
0.0015251671382081158,4.4963097624333364e-5,4.73718e-5,3.135352294373029e-6,3.32069e-6,0.00033249027171831225,0.000331301,6.42062006764665e-5,6.75839e-5,0.000332490271718307,0.000331297,1.2132429093534956e-6,1.29756e-6,1.5060461520496409e-5,1.58793e-5,3.135188506516423e-5,3.30426e-5,0.00033249027171830835,0.000331272,0.0003324902715048088,0.000331221,0.00028577002564050824,0.000285549,0.0003316483310471963,0.000330456,1.0353952140145902e-5,1.09217e-5,0.0003208934197014408,0.000318352,2.0046937839095267e-6,2.13055e-6,0.00023166612035530184,0.000235621,0.00017551403812484146,0.000181463,6.592444572578547e-7,7.14513e-7,2.1777483011374487e-5,2.2956e-5,2.714555042783591e-7,3.06413e-7,0.00012780429588570827,0.000133509,9.110010188491772e-5,9.56693e-5,4.7506158932723624e-6,5.02113e-6,-0.0,1.38378e-7,7.0580620477954346e-6,7.45067e-6,0.00033248509162967573,0.000331505
0.0016169384657827776,4.3698657327863473e-5,4.60316e-5,3.046331081899845e-6,3.22573e-6,0.00033280391252120265,0.000331643,6.241899372108059e-5,6.56967e-5,0.0003328039125211972,0.000331626,1.1787942717315143e-6,1.26045e-6,1.4633291961354385e-5,1.54255e-5,3.046581720736942e-5,3.21021e-5,0.0003328039125211986,0.000331605,0.0003328039118654268,0.000331557,0.00028205396635052563,0.000282199,0.00033168111953098614,0.000330402,1.0060110280590138e-5,1.06094e-5,0.000319310943046859,0.000316813,1.9477734926826334e-6,2.06962e-6,0.00022710252209257072,0.000231327,0.00017132961959903024,0.000177312,6.405258771543818e-7,6.94082e-7,2.116051743852632e-5,2.23008e-5,2.637477864514105e-7,2.97652e-7,0.00012446909720872172,0.000130082,8.86171301441588e-5,9.30702e-5,4.615741045071636e-6,4.87754e-6,-0.0,1.34421e-7,6.857702211763946e-6,7.2376e-6,0.00033279481646467617,0.000331879
0.0017126183240926743,4.248905301640756e-5,4.47506e-5,2.9612400324411547e-6,3.13505e-6,0.0003331217028051959,0.000331987,6.070780683248686e-5,6.38907e-5,0.0003331217028051909,0.000331959,1.145866604360076e-6,1.22502e-6,1.4224945678333037e-5,1.49922e-5,2.9618535052054207e-5,3.12036e-5,0.00033312170280519184,0.000331943,0.00033312170094350194,0.0003319,0.0002782726915196293,0.000278787,0.0003316530432765786,0.000330277,9.77923012707351e-6,1.03112e-5,0.0003175752060559359,0.000315153,1.8933662805124744e-6,2.01145e-6,0.00022260704602688935,0.000227079,0.0001672709746918773,0.000173274,6.226337640056246e-7,6.74573e-7,2.0570679655874106e-5,2.1675e-5,2.5638038258330784e-7,2.89286e-7,0.00012125834342768689,0.000126779,8.623553003155801e-5,9.0577e-5,4.486820073752163e-6,4.74043e-6,-0.0,1.30643e-7,6.666184903982232e-6,7.03416e-6,0.0003331063392432532,0.000332252
0.001812371090598634,4.1330415630210884e-5,4.35245e-5,2.8797961361065156e-6,3.04834e-6,0.0003334438380133797,0.000332334,5.906739627365392e-5,6.21602e-5,0.00033344383801337424,0.000332296,1.1143503736060158e-6,1.19114e-6,1.3834070113054512e-5,1.45778e-5,2.880727263935026e-5,3.03441e-5,0.00033344383801337527,0.000332286,0.00033344383309250687,0.000332252,0.0002744371657280053,0.00027532,0.0003315561970569263,0.000330078,9.510379206191633e-6,1.00261e-5,0.0003156896304981368,0.000313375,1.841291170959478e-6,1.95582e-6,0.00021818217946867723,0.00022288,0.00016333310384642838,0.000169345,6.055085986643119e-7,6.55917e-7,2.0006025165442197e-5,2.10765e-5,2.4932878441215745e-7,2.81285e-7,0.00011816478948921866,0.000123593,8.3948648565275e-5,8.81827e-5,4.363424296135904e-6,4.60931e-6,-0.0,1.2703e-7,6.482873627250962e-6,6.8396e-6,0.0003334187873905138,0.000332621
0.0019163915830320076,4.021902345219022e-5,4.23493e-5,2.801728410397994e-6,2.9653e-6,0.00033377058312648655,0.000332684,5.749269186289181e-5,6.04999e-5,0.0003337705831264798,0.000332637,1.0841407027483741e-6,1.1587e-6,1.34593695649775e-5,1.41809e-5,2.8029375762277558e-5,2.95206e-5,0.0003337705831264819,0.000332636,0.0003337705709353444,0.000332612,0.0002705567019514259,0.000271804,0.0003313827796422838,0.0003298,9.252664480466939e-6,9.75298e-6,0.000313658076937782,0.000311481,1.79137488097064e-6,1.90254e-6,0.0002138288467497559,0.000218732,0.0001595103848815005,0.00016552,5.890933926191249e-7,6.38051e-7,1.9464690180177087e-5,2.05033e-5,2.425695257374082e-7,2.73624e-7,0.00011518113707800882,0.000120517,8.17499778966913e-5,8.58807e-5,4.245143235723154e-6,4.48375e-6,-0.0,1.2357e-7,6.307158880423151e-6,6.65329e-6,0.0003337310232198389,0.000332984
0.0020248563549618323,3.91518102919876e-5,4.12215e-5,2.726813333003554e-6,2.88568e-6,0.0003341021158593232,0.000333037,5.597952247132413e-5,5.89052e-5,0.00033410211585931164,0.000332983,1.0551510828896987e-6,1.12759e-6,1.3099775395131728e-5,1.38003e-5,2.728265630871242e-5,2.87307e-5,0.0003341021158593185,0.000332992,0.0003341020873908639,0.000332982,0.00026664086755613566,0.000268247,0.0003311252828794845,0.000329439,9.005349360422955e-6,9.49113e-6,0.00031148564401948603,0.000309474,1.743474476019592e-6,1.85146e-6,0.00020954865225290592,0.000214637,0.00015579847808983285,0.000161797,5.733411381441768e-7,6.2092e-7,1.8945137745640126e-5,1.99535e-5,2.3608325014982834e-7,2.66277e-7,0.00011230146558596482,0.000117545,7.963418305121664e-5,8.36653e-5,4.131638309761957e-6,4.36335e-6,-0.0,1.20253e-7,6.138537922382553e-6,6.47464e-6,0.0003340414412306539,0.000333337
0.002137960224119459,3.8125897597365147e-5,4.01381e-5,2.654841722707072e-6,2.80924e-6,0.00033443864454172907,0.000333392,5.452395836872417e-5,5.73718e-5,0.0003344386445416931,0.000333334,1.0273005565366422e-6,1.09772e-6,1.2754287196418176e-5,1.34349e-5,2.6565063472531732e-5,2.79722e-5,0.0003344386445417242,0.000333354,0.0003344385815603874,0.000333362,0.00026269812146930544,0.000264656,0.00033077658231010196,0.000328991,8.767744413490407e-6,9.23975e-6,0.0003091778592428151,0.00030736,1.6974561933816278e-6,1.80242e-6,0.00020534234154888898,0.000210597,0.00015219287983315796,0.000158172,5.582078441384555e-7,6.04474e-7,1.8445928493030705e-5,1.94256e-5,2.29851843408199e-7,2.59225e-7,0.0001095200422888678,0.000114672,7.759619815571634e-5,8.15313e-5,4.022592652678073e-6,4.24777e-6,-0.0,1.17068e-7,5.976540239005131e-6,6.30313e-6,0.0003343480373616453,0.000333676
0.0022559162723985535,3.713860028186672e-5,3.90961e-5,2.5856189810900316e-6,2.73578e-6,0.00033478040353600205,0.000333751,5.3122322967231955e-5,5.58958e-5,0.00033478040353585996,0.000333691,1.000513810859403e-6,1.06902e-6,1.2421974040970216e-5,1.30837e-5,2.587468697260471e-5,2.7243e-5,0.00033478040353599717,0.000333723,0.0003347802709246456,0.000333752,0.0002587359239310533,0.000261036,0.00033033001014704004,0.000328453,8.5392081888516e-6,8.99816e-6,0.000306740546686058,0.00030514,1.653195596365488e-6,1.75529e-6,0.00020120999468069937,0.000206613,0.00014868904561737945,0.000154642,5.436525867824647e-7,5.88668e-7,1.796572258482576e-5,1.89183e-5,2.23858454295483e-7,2.52447e-7,0.00010683138104225476,0.000111892,7.563125231472191e-5,7.94739e-5,3.917711483897537e-6,4.13669e-6,-0.0,1.14007e-7,5.820728094727066e-6,6.13831e-6,0.000334648364289821,0.000333999
0.002378925405584572,3.6187652911261424e-5,3.8093e-5,2.518980792421609e-6,2.66511e-6,0.00033512756436974365,0.000334114,5.177151725553843e-5,5.4474e-5,0.0003351275643691827,0.000334054,9.747272527356931e-7,1.0414e-6,1.2102049932191486e-5,1.27459e-5,2.5209914399885653e-5,2.65413e-5,0.0003351275643697388,0.000334098,0.00033512729756568125,0.000334151,0.00025476181337084306,0.000257393,0.0003297795599801818,0.000327822,8.319199075521e-6,8.76573e-6,0.0003041803572788885,0.000302819,1.6105876124320919e-6,1.70994e-6,0.00019715216299622177,0.000202687,0.00014528329694936122,0.000151203,5.296408105500691e-7,5.73463e-7,1.7503388881943373e-5,1.84301e-5,2.1808885386736797e-7,2.45926e-7,0.00010423090022969698,0.000109202,7.373533355021554e-5,7.74888e-5,3.816745896687815e-6,4.02983e-6,-0.0,1.11062e-7,5.670731878266221e-6,5.97974e-6,0.0003349394266617581,0.000334301
0.002507212881679389,3.527086942487983e-5,3.71265e-5,2.4547691303238273e-6,2.59706e-6,0.00033548034209701617,0.000334482,5.046853955525486e-5,5.3103e-5,0.00033548034209493857,0.000334425,9.49879723962954e-7,1.01481e-6,1.1793758691751785e-5,1.24205e-5,2.4569192579230986e-5,2.58654e-5,0.0003354803420970112,0.00033448,0.0003354798273075837,0.00033456,0.0002507822116935258,0.000253733,0.00032911983235724677,0.000327096,8.107196110957664e-6,8.54191e-6,0.0003015039274156568,0.000300403,1.5695311917524716e-6,1.66628e-6,0.00019316861695975072,0.00019882,0.00014197170481574774,0.000147854,5.161392830689465e-7,5.58821e-7,1.705783871647304e-5,1.796e-5,2.1252935802317062e-7,2.39647e-7,0.00010171403230609303,0.000106596,7.190452337429004e-5,7.55719e-5,3.7194565065369517e-6,3.92693e-6,-0.0,1.08226e-7,5.52619610255631e-6,5.82705e-6,0.00033521776280778695,0.000334578
0.00264100395868488,3.4386320971884846e-5,3.61945e-5,2.392844616971652e-6,2.53147e-6,0.00033583892477124724,0.000334856,4.9210740291256943e-5,5.17801e-5,0.0003358389247640962,0.000334803,9.259172836538077e-7,9.89186e-7,1.1496433348448933e-5,1.21069e-5,2.395115135994143e-5,2.52138e-5,0.0003358389247712422,0.000334868,0.0003358379691342372,0.000334978,0.0002468032797599438,0.000250061,0.0003283461896018479,0.000326274,7.902739802037271e-6,8.3262e-6,0.0002987183016902058,0.000297894,1.5299372094017225e-6,1.6242e-6,0.00018925923254235885,0.000195012,0.0001387507953311057,0.00014459,5.031186937444899e-7,5.44709e-7,1.662811180457907e-5,1.75068e-5,2.071678975342811e-7,2.33595e-7,9.927673755806989e-5,0.000104071,7.013536030512604e-5,7.37196e-5,3.625632177951365e-6,3.82775e-6,-0.0,1.05493e-7,5.3868072287471426e-6,5.67988e-6,0.000335479385364365,0.000334825
0.0027805299826570242,3.3532257318928755e-5,3.52951e-5,2.333080920212705e-6,2.4682e-6,0.0003362034917662774,0.000335235,4.7995712365231186e-5,5.05026e-5,0.00033620349174335587,0.000335188,9.027910399710949e-7,9.64465e-7,1.1209469288802817e-5,1.18044e-5,2.3354548183445042e-5,2.45851e-5,0.0003362034917662728,0.000335263,0.0003362017800147828,0.000335405,0.00024283073567288248,0.000246381,0.0003274547846410622,0.000325353,7.705413642167771e-6,8.11812e-6,0.0002958307339983901,0.000295298,1.4917248827404498e-6,1.58361e-6,0.00018542378753555092,0.000191264,0.00013561733501479047,0.000141409,4.905524755680202e-7,5.31097e-7,1.62133375270497e-5,1.70697e-5,2.0199353290105274e-7,2.27758e-7,9.691531520160421e-5,0.000101623,6.842469158078147e-5,7.19286e-5,3.5350815362760385e-6,3.73208e-6,-0.0,1.02857e-7,5.252281058935288e-6,5.53792e-6,0.0003357198170585309,0.000335039
0.0029260466518682203,3.2706985177606874e-5,3.44264e-5,2.2753561651149894e-6,2.40713e-6,0.0003365742601463453,0.000335622,4.6821119625694324e-5,4.92681e-5,0.00033657426007762086,0.000335583,8.804538266084152e-7,9.40602e-7,1.0932283056975358e-5,1.15124e-5,2.2778182706903597e-5,2.39781e-5,0.0003365742601463405,0.000335665,0.0003365712937055749,0.00033584,0.00023886939297697006,0.000242699,0.00032644246195332014,0.000324332,7.514815766089783e-6,7.91725e-6,0.00029284824740813343,0.000292619,1.4548162799040797e-6,1.54443e-6,0.0001816615160853216,0.000187577,0.0001325679361494349,0.000138308,4.784149991919527e-7,5.17957e-7,1.5812675442811332e-5,1.66477e-5,1.9699571072986056e-7,2.22123e-7,9.462608719630179e-5,9.92491e-5,6.676943599209117e-5,7.01958e-5,3.4476199556632652e-6,3.63974e-6,-0.0,1.00312e-7,5.122343407170282e-6,5.40089e-6,0.00033593415102983043,0.000335215
0.003077809664590866,3.190900881058249e-5,3.35868e-5,2.219562709631527e-6,2.34813e-6,0.0003369514196328561,0.000336017,4.568489823794582e-5,4.80743e-5,0.00033695141943922884,0.000335986,8.588639854928479e-7,9.1755e-7,1.0664359326928694e-5,1.12303e-5,2.2220994697049047e-5,2.33916e-5,0.0003369514196328515,0.000336072,0.0003369464340844479,0.000336281,0.00023492391184828912,0.000239018,0.00032530691661756313,0.000323211,7.330591237052158e-6,7.7232e-6,0.00028977808776716065,0.000289863,1.4191425701504412e-6,1.50658e-6,0.00017797182933315732,0.00018395,0.00012959961750029552,0.000135286,4.666836283482689e-7,5.05263e-7,1.542538323606749e-5,1.62399e-5,1.9216511008735705e-7,2.16679e-7,9.240580438803516e-5,9.69454e-5,6.516687110815217e-5,6.85184e-5,3.3630843712273917e-6,3.55052e-6,-0.0,9.7854e-8,4.996752107004891e-6,5.26851e-6,0.00033611705069110684,0.000335349
0.0032360868952055716,3.113693960624274e-5,3.27749e-5,2.165600760224253e-6,2.2911e-6,0.00033733516430854054,0.00033642,4.45851292439153e-5,4.69192e-5,0.00033733516379366366,0.000336398,8.379828961863945e-7,8.95265e-7,1.04052202763684e-5,1.09576e-5,2.1682000571297102e-5,2.28246e-5,0.0003373351643085359,0.000336486,0.00033732702072581224,0.000336728,0.00023099848296088496,0.000235343,0.00032404661886715965,0.000321989,7.1524109761405434e-6,7.53562e-6,0.00028662742586054466,0.000287033,1.3846399416466866e-6,1.46999e-6,0.00017435399451366608,0.000180385,0.000126709513887055,0.000132339,4.5533737738133446e-7,4.92992e-7,1.505077249830204e-5,1.58458e-5,1.8749308971476418e-7,2.11417e-7,9.025141227021444e-5,9.47091e-5,6.361445720366646e-5,6.68936e-5,3.281323606337631e-6,3.46429e-6,-0.0,9.54775e-8,4.875282643013448e-6,5.14054e-6,0.00033626282999736905,0.000335435
0.003401158394201152,3.0389489181514188e-5,3.19892e-5,2.1133778435440583e-6,2.23593e-6,0.00033772569140979436,0.000336833,4.3520029717619746e-5,4.5801e-5,0.0003377256901124285,0.000336821,8.177747713729972e-7,8.7371e-7,1.0154423073624062e-5,1.06938e-5,2.116028834440645e-5,2.2276e-5,0.00033772569140978986,0.000336907,0.0003377127374234577,0.00033718,0.00022709687652635967,0.000231677,0.0003226607959579971,0.000320666,6.979970025194463e-6,7.35417e-6,0.00028340332229853877,0.000284135,1.3512492635821553e-6,1.43459e-6,0.00017080717234072405,0.00017688,0.00012389488414902116,0.000129466,4.443568001157395e-7,4.81122e-7,1.468820513487296e-5,1.54645e-5,1.8297164226651289e-7,2.06327e-7,8.816004461545137e-5,9.25375e-5,6.210982750524737e-5,6.53189e-5,3.202197572575753e-6,3.38087e-6,-0.0,9.31787e-8,4.7577269636070345e-6,5.01676e-6,0.00033636551926081483,0.000335471
0.00357331030012053,2.966548717991717e-5,3.12284e-5,2.0628100088953908e-6,2.18254e-6,0.0003381231863593253,0.000337256,4.248797899874836e-5,4.47177e-5,0.0003381231832502769,0.000337254,7.982071220968704e-7,8.52846e-7,9.911565673700681e-6,1.04384e-5,2.065502983973319e-5,2.17449e-5,0.0003381231863593207,0.000337333,0.00033810308360764075,0.000337633,0.00022322262012155575,0.000228022,0.0003211494608573079,0.000319243,6.812991523936406e-6,7.17854e-6,0.00028011281466626533,0.000281174,1.3189168549332066e-6,1.40033e-6,0.0001673305663358086,0.000173435,0.00012115320878556868,0.000126663,4.3372424265042737e-7,4.69633e-7,1.4337101779215955e-5,1.50954e-5,1.7859349840207026e-7,2.014e-7,8.612908481605758e-5,9.04278e-5,6.0650827687940196e-5,6.37922e-5,3.1255790920558967e-6,3.30013e-6,-0.0,9.09538e-8,4.643896189664462e-6,4.89695e-6,0.00033641893873204344,0.000335452
0.0037528591917771526,2.896377406418366e-5,3.04914e-5,2.0138143060410355e-6,2.13083e-6,0.00033852787769004595,0.000337689,4.148736659975516e-5,4.36679e-5,0.0003385278705797874,0.000337697,7.792478469304868e-7,8.32641e-7,9.676250709931917e-6,1.01912e-5,2.0165405695660613e-5,2.12305e-5,0.00033852787769004107,0.000337766,0.00033849739150729994,0.000338088,0.00021937849685948384,0.000224384,0.0003195131639704038,0.000317719,6.651201876652188e-6,7.00846e-6,0.00027676243255374093,0.000278154,1.2875896748070242e-6,1.36716e-6,0.00016392296284984005,0.00017005,0.00011848180972542555,0.000123929,4.2342226168370235e-7,4.58507e-7,1.3996889619676551e-5,1.47379e-5,1.743514755027122e-7,1.96629e-7,8.415587482297145e-5,8.83776e-5,5.9235302903062026e-5,6.23112e-5,3.0513425004070213e-6,3.22194e-6,-0.0,8.87991e-8,4.533603683224662e-6,4.78092e-6,0.0003364167852770777,0.000335373
0.003940109471876256,2.8283369365105335e-5,2.97771e-5,1.9663205049871843e-6,2.08072e-6,0.00033893993861438984,0.000338133,4.05168327133052e-5,4.26498e-5,0.00033893992304939036,0.000338152,7.608697669933511e-7,8.13063e-7,9.44814179583203e-6,9.95154e-6,1.9690722618566e-5,2.0732e-5,0.00033893993861438366,0.000338205,0.0003388946915045831,0.000338541,0.00021556752287088066,0.000220764,0.00031775333500202183,0.000316097,6.494369456776573e-6,6.84366e-6,0.00027335898802054355,0.000275081,1.257222815859837e-6,1.33501e-6,0.00016058359232118863,0.000166726,0.00011587851172034382,0.000121262,4.1343608872239753e-7,4.47727e-7,1.3667083823053169e-5,1.43915e-5,1.702394923528056e-7,1.92005e-7,8.223819611265161e-5,8.63844e-5,5.7861439669572214e-5,6.08739e-5,2.9793814044529544e-6,3.14617e-6,-0.0,8.67112e-8,4.426691430731794e-6,4.6685e-6,0.0003363527091770326,0.00033523
0.0041354020714477035,2.7623274398944786e-5,2.90843e-5,1.920257294311053e-6,2.03215e-6,0.0003393595960958251,0.000338589,3.9574987467737784e-5,4.16622e-5,0.00033935956338682587,0.000338618,7.430452852424594e-7,7.94082e-7,9.226897252765121e-6,9.71924e-6,1.9230275589476092e-5,2.02486e-5,0.0003393595960958128,0.00033865,0.0003392937799387361,0.000338989,0.00021179193386399825,0.000217165,0.00031587179932510823,0.000314377,6.342259036413126e-6,6.68388e-6,0.0002699086540490526,0.000271959,1.227770679647428e-6,1.30384e-6,0.00015731121725804875,0.00016346,0.00011334091207696142,0.00011866,4.0375072807519735e-7,4.37275e-7,1.3347191742711516e-5,1.40557e-5,1.6625137418680783e-7,1.87523e-7,8.037372260827583e-5,8.4446e-5,5.652737032504724e-5,5.94784e-5,2.9095877706537955e-6,3.07272e-6,-0.0,8.4687e-8,4.322998975774995e-6,4.5595e-6,0.000336220400441169,0.00033502
0.004339077921521361,2.6982607011204613e-5,2.84122e-5,1.8755616658321487e-6,1.98503e-6,0.0003397870481953601,0.000339056,3.866060356861019e-5,4.07036e-5,0.000339786982040265,0.000339095,7.257500179073362e-7,7.75672e-7,9.012215194526315e-6,9.49391e-6,1.8783441760765968e-5,1.97798e-5,0.0003397870481953217,0.000339102,0.00033969310184999487,0.000339432,0.00020805398661122255,0.00021359,0.0003138710694208239,0.00031256,6.194662779397266e-6,6.52891e-6,0.00026641763322053706,0.000268792,1.199192977011722e-6,1.27361e-6,0.00015410482813860125,0.000160254,0.000110866912107467,0.000116121,3.9435293007819074e-7,4.27137e-7,1.3036778120776526e-5,1.37299e-5,1.6238166519942732e-7,1.83176e-7,7.85604063607376e-5,8.25603e-5,5.5231446965290124e-5,5.8123e-5,2.841866144660455e-6,3.00148e-6,-0.0,8.27237e-8,4.2223845456451475e-6,4.45378e-6,0.0003360136778938484,0.000334738
0.0045514962172894064,2.6360529532994986e-5,2.77597e-5,1.8321738655959268e-6,1.93931e-6,0.0003402225035833222,0.000339534,3.777251396712409e-5,3.97729e-5,0.0003402223744974246,0.000339584,7.089608407030924e-7,7.57806e-7,8.803809287782429e-6,9.27524e-6,1.8349630090740878e-5,1.93247e-5,0.0003402225035831875,0.000339562,0.00034009075540750947,0.000339865,0.00020435561153076201,0.000210041,0.0003117541281758629,0.000310649,6.0513835718331425e-6,6.37852e-6,0.00026289181981100745,0.000265585,1.1714514997744486e-6,1.24428e-6,0.0001509633260684364,0.000157106,0.00010845445747188623,0.000113642,3.852301294554291e-7,4.17299e-7,1.2735430059196228e-5,1.34138e-5,1.5862519139651273e-7,1.78957e-7,7.67962803419725e-5,8.07253e-5,5.3972097805550406e-5,5.68059e-5,2.7761260013995007e-6,2.93234e-6,-0.0,8.08184e-8,4.124713686508559e-6,4.35119e-6,0.00033572656627576126,0.000334383
0.004773034418106334,2.575624952807169e-5,2.71262e-5,1.7900374297749182e-6,1.89492e-6,0.0003406661795903305,0.000340023,3.6909613272813624e-5,3.88688e-5,0.00034066593604565866,0.000340085,6.926559026965301e-7,7.40462e-7,8.601408932913025e-6,9.06295e-6,1.7928281780957686e-5,1.88829e-5,0.0003406661795898601,0.000340028,0.0003404844604333142,0.000340285,0.00020069845962475947,0.000206521,0.00030952437825808445,0.000308645,5.912235143240186e-6,6.23251e-6,0.000259336810143623,0.000262343,1.14451014366182e-6,1.2158e-6,0.00014788555519584703,0.000154016,0.0001061015538298409,0.000111222,3.763704528516457e-7,4.07748e-7,1.2442757295074364e-5,1.31069e-5,1.5497706369653196e-7,1.74861e-7,7.507946523933903e-5,7.89391e-5,5.2747830159348946e-5,5.55257e-5,2.7122817996251675e-6,2.86522e-6,-0.0,7.89687e-8,4.029859344949679e-6,4.25159e-6,0.0003353533663790968,0.00033395
0.005004082159434846,2.5169034526096218e-5,2.65107e-5,1.7491001970178147e-6,1.85181e-6,0.0003411182886683892,0.000340523,3.6070879113577336e-5,3.79902e-5,0.0003411178434740414,0.000340597,6.768150180163767e-7,7.23616e-7,8.404764134549345e-6,8.85676e-6,1.7518880471864143e-5,1.84537e-5,0.0003411182886668235,0.000340503,0.00034087152351745126,0.00034069,0.00019708403590357258,0.00020303,0.00030718565595866154,0.000306551,5.777045412060918e-6,6.0907e-6,0.0002557580074612293,0.00025907,1.1183355555564747e-6,1.18814e-6,0.0001448704054678761,0.000150983,0.00010380633624999878,0.00010886,3.6776293167572207e-7,3.98472e-7,1.215839925632439e-5,1.28088e-5,1.5143276557238026e-7,1.70883e-7,7.340821568312228e-5,7.72e-5,5.155726165168848e-5,5.42809e-5,2.6502545159523116e-6,2.80003e-6,-0.0,7.71722e-8,3.937704147565303e-6,4.15485e-6,0.00033488873314935615,0.000333436
0.005245047340899959,2.459819211993596e-5,2.59125e-5,1.7093129070968616e-6,1.80992e-6,0.00034157904964689234,0.000341033,3.5255344005305396e-5,3.7136e-5,0.00034157825966926573,0.000341122,6.614191235700366e-7,7.07248e-7,8.21363877725024e-6,8.65641e-6,1.7120938295240803e-5,1.80366e-5,0.0003415790496419662,0.000340986,0.00034124883355596036,0.000341075,0.00019351362200337665,0.000199572,0.0003047421243614899,0.000304368,5.6456518600932095e-6,5.95292e-6,0.0002521605288678538,0.00025577,1.0928962374702976e-6,1.16126e-6,0.00014191673704385814,0.000148007,0.0001015670027328012,0.000106554,3.593972074366954e-7,3.89459e-7,1.18820153497905e-5,1.25191e-5,1.4798803171808697e-7,1.67018e-7,7.178086766972626e-5,7.55063e-5,5.039908113085567e-5,5.307e-5,2.589969521687461e-6,2.73669e-6,-0.0,7.54266e-8,3.848137246951191e-6,4.06086e-6,0.0003343277288645243,0.000332839
0.0054963622143431095,2.4043056267632447e-5,2.5331e-5,1.6706282349919957e-6,1.7692e-6,0.0003420486974690056,0.000341553,3.44620760217455e-5,3.63054e-5,0.00034204733432049316,0.000341657,6.464499052595727e-7,6.91338e-7,8.027805991337985e-6,8.46167e-6,1.6733986267391352e-5,1.76312e-5,0.00034204869745434744,0.000341478,0.00034161286271580763,0.000341438,0.0001899882251305265,0.000196148,0.00030219816727305635,0.0003021,5.517898344434405e-6,5.81899e-6,0.00024854913302726936,0.000252447,1.068161928933574e-6,1.13514e-6,0.00013902333057865093,0.000145087,9.93817695539689e-5,0.000104302,3.512633286381388e-7,3.80698e-7,1.161327826938369e-5,1.22375e-5,1.4463876441633792e-7,1.63261e-7,7.019580278508071e-5,7.38563e-5,4.9272021895214e-5,5.18918e-5,2.5313551193974037e-6,2.67512e-6,-0.0,7.37299e-8,3.761052147786389e-6,3.9695e-6,0.00033366585747691285,0.000332157
0.005758465119659837,2.350302680335327e-5,2.47654e-5,1.6330035339564885e-6,1.72961e-6,0.0003425274475747308,0.000342082,3.3690235474447833e-5,3.54975e-5,0.00034252515651179733,0.000342203,6.318908594075642e-7,6.75868e-7,7.847061335299874e-6,8.27232e-6,1.635760177685733e-5,1.7237e-5,0.00034252744753337496,0.000341979,0.000341959642090167,0.000341774,0.00018650886354735675,0.000192759,0.00029955853283680995,0.000299749,5.393644157907864e-6,5.68876e-6,0.00024492849775835124,0.000249104,1.0441053608446736e-6,1.10974e-6,0.0001361891132362146,0.000142222,9.72490352550231e-5,0.000102102,3.433523275278963e-7,3.72179e-7,1.1351893068212815e-5,1.19638e-5,1.4138127102513752e-7,1.59608e-7,6.865156404555423e-5,7.22486e-5,4.81749428482583e-5,5.0745e-5,2.474346699257079e-6,2.61525e-6,-0.0,7.20801e-8,3.6763528823509317e-6,3.88067e-6,0.0003328991557318379,0.000331387
0.006031818748962099,2.2977525259038227e-5,2.42152e-5,1.5963977473052612e-6,1.6911e-6,0.0003430155294493771,0.00034262,3.293901199102685e-5,3.47112e-5,0.0003430117732000291,0.00034276,6.177260977434045e-7,6.60821e-7,7.671207965673513e-6,8.08814e-6,1.5991377740483532e-5,1.68535e-5,0.00034301552933843025,0.000342491,0.0003422848032144027,0.00034208,0.00018307632176815556,0.000189406,0.00029682810886342436,0.000297319,5.272753831990398e-6,5.5621e-6,0.00024130296199807337,0.000245747,1.0207002809032846e-6,1.08503e-6,0.0001334129480348728,0.000139411,9.516721482899728e-5,9.99536e-5,3.3565557075808014e-7,3.63893e-7,1.1097575720638073e-5,1.16974e-5,1.3821199660052117e-7,1.56054e-7,6.714673262417466e-5,7.06817e-5,4.710673969128653e-5,4.96286e-5,2.418882059932459e-6,2.55703e-6,-0.0,7.04755e-8,3.5939470589206226e-6,3.79426e-6,0.0003320241856279883,0.000330529
