Normalized radial position,Theory 0.01s,FEM 0.01s,Theory 0.173699s,FEM 0.173699s,Theory 0.649789s,FEM 0.649789s,Theory 1.49688s,FEM 1.49688s,Theory 2.81308s,FEM 2.81308s,Theory 4.80621s,FEM 4.80621s,Theory 7.84s,FEM 7.84s,Theory 12.4589s,FEM 12.4589s,Theory 19.4911s,FEM 19.4911s,Theory 30.1976s,FEM 30.1976s,Theory 46.4982s,FEM 46.4982s,Theory 71.3158s,FEM 71.3158s,Theory 109.101s,FEM 109.101s,Theory 166.628s,FEM 166.628s,Theory 254.213s,FEM 254.213s,Theory 387.56s,FEM 387.56s,Theory 590.581s,FEM 590.581s,Theory 899.68s,FEM 899.68s,Theory 1370.28s,FEM 1370.28s,Theory 2086.77s,FEM 2086.77s
0.91776878,0.00032264341528011683,0.000320731,0.00032473955159051577,0.000322994,0.0003261474937838211,0.000324188,0.00031169250489567504,0.000309085,0.0002782726915196293,0.000278787,0.00023886939297697006,0.000242699,0.00020069845962475947,0.000206521,0.00016663358937244792,0.000173225,0.00013739351057268976,0.000143994,0.00011277659319621911,0.000119021,9.222974945415199e-5,9.79888e-5,7.509290357303587e-5,8.03651e-5,6.0688433787808346e-5,6.55246e-5,4.831204298450363e-5,5.27702e-5,3.711011663000851e-5,4.1301e-5,2.620664196353546e-5,3.00198e-5,1.5736145224139534e-5,1.87481e-5,7.260848447594359e-6,9.12069e-6,2.236828449707442e-6,3.05169e-6,3.7247244540584946e-7,5.94602e-7
0.8320415833333333,0.00032264955824637273,0.000320731,0.000324739556857552,0.000323012,0.0003273180489120612,0.000325711,0.00033006326610512704,0.00032901,0.0003316530432765786,0.000330277,0.00032644246195332014,0.000324332,0.00030952437825808445,0.000308645,0.0002819928354305596,0.000284088,0.0002484552060387809,0.000253687,0.00021344645225697,0.000220963,0.00017997751471004122,0.000188692,0.00014951967752214814,0.000158645,0.00012242003559093486,0.000131445,9.823318666269198e-5,0.000106927,7.576225846431744e-5,8.41226e-5,5.357173481601691e-5,6.12241e-5,3.2174077794943624e-5,3.82201e-5,1.4845647424774932e-5,1.85817e-5,4.573455792586147e-6,6.21466e-6,7.615632139165336e-7,1.21068e-6
0.9978075066666667,0.00015158391690144854,0.000191641,3.8759620536448736e-5,4.17311e-5,2.017117620486964e-5,2.14654e-5,1.334935474335057e-5,1.41231e-5,9.77923012707351e-6,1.03112e-5,7.514815766089783e-6,7.91725e-6,5.912235143240186e-6,6.23251e-6,4.714500673933614e-6,4.97766e-6,3.7900163108228017e-6,4.01149e-6,3.0613101282895825e-6,3.25134e-6,2.4779519544143226e-6,2.64396e-6,2.0043083685955966e-6,2.15173e-6,1.6131073859964818e-6,1.74614e-6,1.2809062399239662e-6,1.40239e-6,9.826490994559375e-7,1.09618e-6,6.936478324585303e-7,7.96686e-7,4.1648520833391963e-7,4.97775e-7,1.921707680404713e-7,2.42274e-7,5.920148760204356e-8,8.10873e-8,9.858119812984788e-9,1.58013e-8
0.8824693466666668,0.0003226505634488786,0.000320731,0.0003247395568575612,0.00032301,0.0003273079413698598,0.000325984,0.0003280491377079835,0.000326135,0.0003175752060559359,0.000315153,0.00029284824740813343,0.000292619,0.000259336810143623,0.000262343,0.00022323550893794524,0.000228844,0.0001885586300893618,0.000195616,0.00015725836577565417,0.000164832,0.00012995452986473238,0.00013746,0.00010652619672556054,0.000113693,8.646498451081841e-5,9.31952e-5,6.901324001288898e-5,7.53012e-5,5.308230651186501e-5,5.90337e-5,3.7502060041277364e-5,4.29254e-5,2.2520067087676334e-5,2.68032e-5,1.039106413141463e-5,1.30361e-5,3.2011449771369256e-6,4.36104e-6,5.330486108205272e-7,8.49664e-7
0.9995755033333333,3.1195891774366844e-5,5.2682e-5,7.529883008277387e-6,8.17121e-6,3.908272624100977e-6,4.18967e-6,2.585089615509243e-6,2.75533e-6,1.8933662805124744e-6,2.01145e-6,1.4548162799040797e-6,1.54443e-6,1.14451014366182e-6,1.2158e-6,9.126218335406161e-7,9.71032e-7,7.336491751463109e-7,7.8257e-7,5.925838573123525e-7,6.34291e-7,4.796586638569027e-7,5.15809e-7,3.879734425280708e-7,4.19787e-7,3.1224788635126156e-7,3.40665e-7,2.4794355566324836e-7,2.73603e-7,1.9021009693931405e-7,2.13864e-7,1.342684633957337e-7,1.55435e-7,8.061846952055461e-8,9.71179e-8,3.719823145015964e-8,4.72691e-8,1.1459550588410636e-8,1.58207e-8,1.9082227031675317e-9,3.08295e-9
0.9424783833333333,0.0003226428202401289,0.000320732,0.0003247141408417581,0.000323197,0.00031366293623032794,0.000310566,0.00027023257354239193,0.000271163,0.00022260704602688935,0.000227079,0.0001816615160853216,0.000187577,0.00014788555519584703,0.000154016,0.00012036314804376084,0.000126148,9.799174515506367e-5,0.000103239,7.978329876101184e-5,8.4473e-5,6.490744560469422e-5,6.90949e-5,5.2670320794218055e-5,5.64332e-5,4.247651545857646e-5,4.58938e-5,3.377053002224035e-5,3.69034e-5,2.5923302850764373e-5,2.88606e-5,1.8302821945984005e-5,2.09743e-5,1.0989843552172795e-5,1.31008e-5,5.070839628857964e-6,6.37437e-6,1.5621587846406608e-6,2.13302e-6,2.601277280324501e-7,4.15623e-7
0.9597751066666667,0.00032265552428242545,0.000320731,0.0003228680052795296,0.000320197,0.00027666013621064993,0.00027679,0.0002144084778469431,0.00021935,0.0001672709746918773,0.000173274,0.0001325679361494349,0.000138308,0.0001061015538298409,0.000111222,8.547028435821797e-5,8.99322e-5,6.913950206401709e-5,7.3011e-5,5.606452962828072e-5,5.94392e-5,4.549342063721099e-5,4.8465e-5,3.685563219485157e-5,3.95055e-5,2.9691622118290196e-5,3.20887e-5,2.3591131683872003e-5,2.57843e-5,1.8103483733109588e-5,2.0158e-5,1.2780422535559587e-5,1.46492e-5,7.6738278597196e-6,9.15092e-6,3.5407894283600087e-6,4.45297e-6,1.0908006714672285e-6,1.49018e-6,1.8163806598491104e-7,2.90372e-7
0.9998604000000001,1.0281098512091913e-5,1.8743e-5,2.4764963177252487e-6,2.74023e-6,1.285269269579791e-6,1.40501e-6,8.501128817795497e-7,9.24026e-7,6.226337640056246e-7,6.74573e-7,4.784149991919527e-7,5.17957e-7,3.763704528516457e-7,4.07748e-7,3.001140210721133e-7,3.25662e-7,2.4125903922208964e-7,2.62458e-7,1.9486992051723746e-7,2.12729e-7,1.5773467595666579e-7,1.72993e-7,1.2758417660560793e-7,1.4079e-7,1.0268199105663278e-7,1.14254e-7,8.153565664912376e-8,9.17624e-8,6.255014229352479e-8,7.1727e-8,4.415386745872956e-8,5.21308e-8,2.651119349103535e-8,3.25721e-8,1.2232550646225063e-8,1.58535e-8,3.7684461731316775e-9,5.30607e-9,6.275145336421099e-10,1.03398e-9
0.9953859266666667,0.00026255760097107007,0.00027216,8.055452617021508e-5,8.63036e-5,4.231789916024289e-5,4.49816e-5,2.8060820478767175e-5,2.9666e-5,2.0570679655874106e-5,2.1675e-5,1.5812675442811332e-5,1.66477e-5,1.2442757295074364e-5,1.31069e-5,9.923073979315307e-6,1.04686e-5,7.977731150885555e-6,8.43679e-6,6.444110660657986e-6,6.8381e-6,5.2162633312683125e-6,5.56065e-6,4.219277871201041e-6,4.52537e-6,3.3957933670048564e-6,3.67233e-6,2.6964847517756215e-6,2.94934e-6,2.068618633984373e-6,2.30533e-6,1.4602305741019071e-6,1.67546e-6,8.767626683090408e-7,1.04682e-6,4.045477562759424e-7,5.09498e-7,1.2462784648991353e-7,1.70524e-7,2.0752793426249972e-8,3.32294e-8
0.9999425166666667,4.234350445783148e-6,8.16369e-6,1.0197529939721103e-6,1.17508e-6,5.292335642319447e-7,6.02518e-7,3.5004914331423737e-7,3.96259e-7,2.5638038258330784e-7,2.89286e-7,1.9699571072986056e-7,2.22123e-7,1.5497706369653196e-7,1.74861e-7,1.2357714219083439e-7,1.39659e-7,9.9342578585525e-8,1.12554e-7,8.024105416689853e-8,9.12285e-8,6.494997447711493e-8,7.4188e-8,5.253498530775255e-8,6.03775e-8,4.2281080472399273e-8,4.89977e-8,3.357371243029079e-8,3.93522e-8,2.575609947554683e-8,3.07601e-8,1.818111613641282e-8,2.23563e-8,1.091644096989476e-8,1.39685e-8,5.036963616330178e-9,6.79877e-9,1.5517226793595478e-9,2.27551e-9,2.583899275045232e-10,4.43424e-10
0.97188281,0.0003226614713508102,0.000320736,0.00030729632646536405,0.000304058,0.00022248454128630344,0.000227264,0.00016030242102545376,0.000166597,0.00012125834342768689,0.000126779,9.462608719630179e-5,9.92491e-5,7.507946523933903e-5,7.89391e-5,6.01684348464648e-5,6.34145e-5,4.851734833878558e-5,5.12799e-5,3.926364558400804e-5,4.16464e-5,3.1819977801136664e-5,3.39066e-5,2.575753592483712e-5,2.7613e-5,2.0740198306330847e-5,2.24165e-5,1.6473800761997454e-5,1.80067e-5,1.2639772398766753e-5,1.40755e-5,8.922786246445712e-6,1.0229e-5,5.357523662716649e-6,6.39019e-6,2.472020052369722e-6,3.10977e-6,7.615480046210668e-7,1.04073e-6,1.2681153425364382e-7,2.02797e-7
0.9803582066666667,0.000322629132559122,0.000320677,0.0002669519804445897,0.000268147,0.00016766122415308332,0.000174445,0.00011586243609477471,0.00012154,8.623553003155801e-5,9.0577e-5,6.676943599209117e-5,7.01958e-5,5.2747830159348946e-5,5.55257e-5,4.2163913745203216e-5,4.44649e-5,3.3946004527917554e-5,3.58888e-5,2.7444555129229206e-5,2.91135e-5,2.222775459788262e-5,2.36865e-5,1.7985747334980214e-5,1.92819e-5,1.447867683749167e-5,1.56495e-5,1.1498584130871632e-5,1.25692e-5,8.821788435595471e-6,9.82461e-6,6.227406534525689e-6,7.13988e-6,3.73911866791215e-6,4.4606e-6,1.725269973451657e-6,2.17084e-6,5.314988858204281e-7,7.26522e-7,8.850418982902965e-8,1.41572e-7
0.9989940833333333,7.310388865375239e-5,0.000110309,1.7833071772115856e-5,1.92484e-5,9.260419877940536e-6,9.87366e-6,6.125820628008131e-6,6.49359e-6,4.486820073752163e-6,4.74043e-6,3.4476199556632652e-6,3.63974e-6,2.7122817996251675e-6,2.86522e-6,2.162759945032235e-6,2.28836e-6,1.7386305165083599e-6,1.8442e-6,1.4043312356059885e-6,1.49476e-6,1.1367176025645764e-6,1.21554e-6,9.194384072294944e-7,9.89247e-7,7.399806637979912e-7,8.02789e-7,5.875892244647344e-7,6.44751e-7,4.5076961364457617e-7,5.03974e-7,3.1819628599245426e-7,3.66284e-7,1.9105378229247297e-7,2.28858e-7,8.815427603564486e-8,1.11389e-7,2.7157430513117512e-8,3.72813e-8,4.522203996135337e-9,7.26493e-9
1.0,-0.0,3.71932e-6,-0.0,5.30659e-7,-0.0,2.72098e-7,-0.0,1.78953e-7,-0.0,1.30643e-7,-0.0,1.00312e-7,-0.0,7.89687e-8,-0.0,6.30713e-8,-0.0,5.08306e-8,-0.0,4.11997e-8,-0.0,3.3504e-8,-0.0,2.72671e-8,-0.0,2.21279e-8,-0.0,1.77719e-8,-0.0,1.38916e-8,-0.0,1.00963e-8,-0.0,6.30835e-9,-0.0,3.0704e-9,-0.0,1.02764e-9,-0.0,2.00255e-10
0.9985054933333334,0.00010685979835187194,0.000148807,2.647123512314477e-5,2.85343e-5,1.3755738505416831e-5,1.46491e-5,9.100818200988347e-6,9.63539e-6,6.666184903982232e-6,7.03416e-6,5.122343407170282e-6,5.40089e-6,4.029859344949679e-6,4.25159e-6,3.2134146878914514e-6,3.39559e-6,2.5832581824549245e-6,2.73651e-6,2.086562299108784e-6,2.21797e-6,1.6889437976626597e-6,1.80364e-6,1.3661103124666312e-6,1.46786e-6,1.0994711167804749e-6,1.19119e-6,8.73046695139372e-7,9.56688e-7,6.697587282518428e-7,7.47799e-7,4.72779772835805e-7,5.43492e-7,2.8386995308727256e-7,3.39579e-7,1.3098065851177252e-7,1.65279e-7,4.035082916085717e-8,5.53176e-8,6.719143800826994e-9,1.07796e-8
0.76000192,0.000322647923718916,0.000320731,0.0003247395568575454,0.000323008,0.00032731804974626966,0.000325765,0.0003300929469938226,0.000328679,0.0003331063392432532,0.000332252,0.00033593415102983043,0.000335215,0.0003353533663790968,0.00033395,0.000325944577069808,0.000324855,0.00030527768895129744,0.000306598,0.00027552737328392565,0.000280331,0.00024094567444005286,0.000248916,0.00020533188190211292,0.000215479,0.00017100220400296623,0.000182196,0.00013868086777328722,0.000150204,0.00010753871319712374,0.000119005,7.617293705335714e-5,8.67794e-5,4.575961640530513e-5,5.41582e-5,2.1114498346595447e-5,2.63149e-5,6.504683370696611e-6,8.79757e-6,1.083147579952354e-6,1.71358e-6
